date,rougher.output.recovery
2017-09-01 00:59:59+00:00,84.96890899092946
2017-09-01 01:59:59+00:00,83.80321944435596
2017-09-01 02:59:59+00:00,84.92101593700659
2017-09-01 03:59:59+00:00,83.77366102528015
2017-09-01 04:59:59+00:00,86.9394550122895
2017-09-01 05:59:59+00:00,84.55791489166475
2017-09-01 06:59:59+00:00,84.02617631626298
2017-09-01 07:59:59+00:00,84.93988796418842
2017-09-01 08:59:59+00:00,84.22326596175704
2017-09-01 09:59:59+00:00,86.40139166538214
2017-09-01 10:59:59+00:00,83.75499092512909
2017-09-01 11:59:59+00:00,83.8403909334754
2017-09-01 12:59:59+00:00,86.098146911756
2017-09-01 13:59:59+00:00,87.32985068870934
2017-09-01 14:59:59+00:00,86.87867513991225
2017-09-01 15:59:59+00:00,85.00452939451758
2017-09-01 16:59:59+00:00,87.01040860973289
2017-09-01 17:59:59+00:00,85.42616198529035
2017-09-01 18:59:59+00:00,85.32286694097682
2017-09-01 19:59:59+00:00,83.90798553436244
2017-09-01 20:59:59+00:00,84.46589517013777
2017-09-01 21:59:59+00:00,85.57678141800271
2017-09-01 22:59:59+00:00,86.78760646695109
2017-09-01 23:59:59+00:00,86.36482642805785
2017-09-02 00:59:59+00:00,84.52162939067969
2017-09-02 01:59:59+00:00,83.71788413644133
2017-09-02 02:59:59+00:00,86.58592164251019
2017-09-02 03:59:59+00:00,84.88700004717893
2017-09-02 04:59:59+00:00,83.26132686031451
2017-09-02 05:59:59+00:00,83.77366102528015
2017-09-02 06:59:59+00:00,84.24837836212977
2017-09-02 07:59:59+00:00,84.94333807268393
2017-09-02 08:59:59+00:00,83.6881763181981
2017-09-02 09:59:59+00:00,86.51152112581316
2017-09-02 10:59:59+00:00,83.77090548463114
2017-09-02 11:59:59+00:00,86.70074216907258
2017-09-02 12:59:59+00:00,86.51420116516843
2017-09-02 13:59:59+00:00,83.97021923850969
2017-09-02 14:59:59+00:00,83.97021923850969
2017-09-02 15:59:59+00:00,86.51152112581316
2017-09-02 16:59:59+00:00,86.51152112581318
2017-09-02 17:59:59+00:00,81.89626568625074
2017-09-02 18:59:59+00:00,85.94204661418495
2017-09-02 19:59:59+00:00,86.1250089186451
