date,rougher.output.recovery
2016-09-01 00:59:59+00:00,86.78213458079671
2016-09-01 01:59:59+00:00,86.63947568950192
2016-09-01 02:59:59+00:00,86.55431433408296
2016-09-01 03:59:59+00:00,86.64017817746617
2016-09-01 04:59:59+00:00,86.39548274924188
2016-09-01 05:59:59+00:00,83.52410956937878
2016-09-01 06:59:59+00:00,78.95223657013138
2016-09-01 07:59:59+00:00,78.94447685728989
2016-09-01 08:59:59+00:00,78.76166859795066
2016-09-01 09:59:59+00:00,76.390216505237
2016-09-01 10:59:59+00:00,75.68202437286169
2016-09-01 11:59:59+00:00,75.93887445297344
2016-09-01 12:59:59+00:00,76.30619885373423
2016-09-01 13:59:59+00:00,75.52184671666166
2016-09-01 14:59:59+00:00,76.31174636772518
2016-09-01 15:59:59+00:00,76.35964886085841
2016-09-01 16:59:59+00:00,76.30300683405862
2016-09-01 17:59:59+00:00,76.31362417047424
2016-09-01 18:59:59+00:00,74.57624041067997
2016-09-01 19:59:59+00:00,73.43841301046663
2016-09-01 20:59:59+00:00,71.92708513078341
2016-09-01 21:59:59+00:00,75.3592235138383
2016-09-01 22:59:59+00:00,76.47963795363775
2016-09-01 23:59:59+00:00,76.13594338352145
2016-09-02 00:59:59+00:00,76.66395188632264
2016-09-02 01:59:59+00:00,76.38859601993128
2016-09-02 02:59:59+00:00,75.0725478798818
2016-09-02 03:59:59+00:00,76.04375017386867
2016-09-02 04:59:59+00:00,76.13688117381231
2016-09-02 05:59:59+00:00,75.52941413646285
2016-09-02 06:59:59+00:00,61.453954924522975
2016-09-02 07:59:59+00:00,52.398657622287196
2016-09-02 08:59:59+00:00,53.30989409550432
2016-09-02 09:59:59+00:00,70.68258186344796
2016-09-02 10:59:59+00:00,73.94739457907029
2016-09-02 11:59:59+00:00,74.53758065457573
2016-09-02 12:59:59+00:00,75.40379210674402
2016-09-02 13:59:59+00:00,75.39953120866144
2016-09-02 14:59:59+00:00,74.75802607195772
2016-09-02 15:59:59+00:00,74.9116979227698
2016-09-02 16:59:59+00:00,74.15962655384234
2016-09-02 17:59:59+00:00,74.76414467002749
2016-09-02 18:59:59+00:00,73.83807986625762
2016-09-02 19:59:59+00:00,74.75985385758791
2016-09-02 20:59:59+00:00,74.49542698044188
2016-09-02 21:59:59+00:00,75.52896509585801
2016-09-02 22:59:59+00:00,75.23173212089814
2016-09-02 23:59:59+00:00,75.07766835419581
2016-09-03 00:59:59+00:00,73.86257875006905
2016-09-03 01:59:59+00:00,72.32234081661167
2016-09-03 02:59:59+00:00,71.78858339123744
2016-09-03 03:59:59+00:00,74.6425053363215
2016-09-03 04:59:59+00:00,73.61774746828819
2016-09-03 05:59:59+00:00,73.43984137319588
