date,rougher.output.recovery
2017-09-01 00:59:59+00:00,86.03268
2017-09-01 01:59:59+00:00,85.00817
2017-09-01 02:59:59+00:00,84.545906
2017-09-01 03:59:59+00:00,84.69329
2017-09-01 04:59:59+00:00,85.92039
2017-09-01 05:59:59+00:00,85.488235
2017-09-01 06:59:59+00:00,84.944496
2017-09-01 07:59:59+00:00,85.054535
2017-09-01 08:59:59+00:00,84.94769
2017-09-01 09:59:59+00:00,85.11938
2017-09-01 10:59:59+00:00,85.40949
2017-09-01 11:59:59+00:00,84.70569
2017-09-01 12:59:59+00:00,85.28305
2017-09-01 13:59:59+00:00,85.60325
2017-09-01 14:59:59+00:00,86.05205
2017-09-01 15:59:59+00:00,83.269356
2017-09-01 16:59:59+00:00,84.04379
2017-09-01 17:59:59+00:00,83.22245
2017-09-01 18:59:59+00:00,84.79334
2017-09-01 19:59:59+00:00,83.32438
2017-09-01 20:59:59+00:00,83.57161
2017-09-01 21:59:59+00:00,83.14264
2017-09-01 22:59:59+00:00,83.38798
2017-09-01 23:59:59+00:00,81.97347
2017-09-02 00:59:59+00:00,82.13406
2017-09-02 01:59:59+00:00,82.841095
2017-09-02 02:59:59+00:00,83.47416
2017-09-02 03:59:59+00:00,82.850334
2017-09-02 04:59:59+00:00,83.00184
2017-09-02 05:59:59+00:00,74.50271
2017-09-02 06:59:59+00:00,66.80205
2017-09-02 07:59:59+00:00,83.60766
2017-09-02 08:59:59+00:00,84.375336
2017-09-02 09:59:59+00:00,82.86806
2017-09-02 10:59:59+00:00,79.68557
2017-09-02 11:59:59+00:00,81.31146
2017-09-02 12:59:59+00:00,79.97928
2017-09-02 13:59:59+00:00,79.26474
2017-09-02 14:59:59+00:00,77.25297
2017-09-02 15:59:59+00:00,77.1958
2017-09-02 16:59:59+00:00,77.319244
2017-09-02 17:59:59+00:00,76.06158
2017-09-02 18:59:59+00:00,75.50789
2017-09-02 19:59:59+00:00,69.83779
2017-09-02 20:59:59+00:00,76.2609
2017-09-02 21:59:59+00:00,76.55553
2017-09-02 22:59:59+00:00,76.66734
2017-09-02 23:59:59+00:00,76.592896
2017-09-03 00:59:59+00:00,76.70663
2017-09-03 01:59:59+00:00,75.32863
2017-09-03 02:59:59+00:00,76.84582
2017-09-03 03:59:59+00:00,75.65863
2017-09-03 04:59:59+00:00,75.59988
2017-09-03 05:59:59+00:00,76.131165
2017-09-03 06:59:59+00:00,75.86641
2017-09-03 07:59:59+00:00,77.11382
2017-09-03 08:59:59+00:00,77.610954
2017-09-03 09:59:59+00:00,77.84259
2017-09-03 10:59:59+00:00,77.0152
2017-09-03 11:59:59+00:00,77.925644
2017-09-03 12:59:59+00:00,78.02328
2017-09-03 13:59:59+00:00,78.1995
2017-09-03 14:59:59+00:00,77.42594
2017-09-03 15:59:59+00:00,78.07851
2017-09-03 16:59:59+00:00,78.86188
2017-09-03 17:59:59+00:00,80.648926
2017-09-03 18:59:59+00:00,79.07708
2017-09-03 19:59:59+00:00,78.81778
2017-09-03 20:59:59+00:00,78.15573
2017-09-03 21:59:59+00:00,78.33415
2017-09-03 22:59:59+00:00,78.866844
2017-09-03 23:59:59+00:00,76.98737
2017-09-04 00:59:59+00:00,76.20784
2017-09-04 01:59:59+00:00,78.300476
2017-09-04 02:59:59+00:00,79.158936
2017-09-04 03:59:59+00:00,80.21618
2017-09-04 04:59:59+00:00,81.03512
2017-09-04 05:59:59+00:00,81.1401
2017-09-04 06:59:59+00:00,81.62752
2017-09-04 07:59:59+00:00,52.208633
2017-09-04 08:59:59+00:00,44.571712
2017-09-04 09:59:59+00:00,34.985924
2017-09-04 10:59:59+00:00,31.769844
2017-09-04 11:59:59+00:00,28.344444
2017-09-04 12:59:59+00:00,28.44329
2017-09-04 13:59:59+00:00,28.878788
2017-09-04 14:59:59+00:00,28.523243
2017-09-04 15:59:59+00:00,28.381752
2017-09-04 16:59:59+00:00,28.70842
2017-09-04 17:59:59+00:00,28.908993
2017-09-04 18:59:59+00:00,28.546623
2017-09-04 19:59:59+00:00,28.8218
2017-09-04 20:59:59+00:00,28.982288
2017-09-04 21:59:59+00:00,28.982288
2017-09-04 22:59:59+00:00,28.830875
2017-09-04 23:59:59+00:00,28.830875
2017-09-05 00:59:59+00:00,28.809631
2017-09-05 01:59:59+00:00,28.836498
2017-09-05 02:59:59+00:00,28.827217
2017-09-05 03:59:59+00:00,28.827217
2017-09-05 04:59:59+00:00,28.94656
