date,rougher.output.recovery,final.output.recovery
2016-09-01T00:59:59Z,81.62033000000001,65.550545
2016-09-01T01:59:59Z,80.385025,64.83818000000001
2016-09-01T02:59:59Z,79.87254,63.282790000000006
2016-09-01T03:59:59Z,81.21979,64.17811999999999
2016-09-01T04:59:59Z,81.74495,66.40911
2016-09-01T05:59:59Z,81.43879,67.07685
2016-09-01T06:59:59Z,80.36068,64.28027
2016-09-01T07:59:59Z,76.59133,61.159896999999994
2016-09-01T08:59:59Z,78.36755,60.421425
2016-09-01T09:59:59Z,75.72317,60.996967000000005
2016-09-01T10:59:59Z,74.24918000000001,57.247116000000005
2016-09-01T11:59:59Z,77.62828,58.32905
2016-09-01T12:59:59Z,75.33788,58.591544999999996
2016-09-01T13:59:59Z,75.2205,58.481556000000005
2016-09-01T14:59:59Z,75.01045,59.398037
2016-09-01T15:59:59Z,79.1329,60.927975
2016-09-01T16:59:59Z,78.07351,59.574165
2016-09-01T17:59:59Z,76.56979,59.045048
2016-09-01T18:59:59Z,74.27059,57.87686
2016-09-01T19:59:59Z,73.81484,56.946815
2016-09-01T20:59:59Z,70.27076,56.581669999999995
2016-09-01T21:59:59Z,73.88936,55.909656999999996
2016-09-01T22:59:59Z,76.44148,58.53301999999999
2016-09-01T23:59:59Z,78.55311999999999,60.34961
2016-09-02T00:59:59Z,78.53836,60.123203000000004
2016-09-02T01:59:59Z,77.779175,59.673203
2016-09-02T02:59:59Z,74.08006999999999,56.390778000000005
2016-09-02T03:59:59Z,74.04142,56.47821
2016-09-02T04:59:59Z,73.65772,57.357838
2016-09-02T05:59:59Z,75.748604,59.42391
2016-09-02T06:59:59Z,15.075647,44.44802
2016-09-02T07:59:59Z,31.359423,48.827908
2016-09-02T08:59:59Z,34.21559,41.615833
2016-09-02T09:59:59Z,66.73305,54.59178000000001
2016-09-02T10:59:59Z,65.06147,64.59651
2016-09-02T11:59:59Z,71.98388,53.70149
2016-09-02T12:59:59Z,75.82556,58.79308
2016-09-02T13:59:59Z,74.58707,57.335533
2016-09-02T14:59:59Z,75.67635,57.59624
2016-09-02T15:59:59Z,75.30008000000001,58.32468000000001
2016-09-02T16:59:59Z,75.90031,57.208813
2016-09-02T17:59:59Z,74.45989,58.408984999999994
2016-09-02T18:59:59Z,73.423325,58.203480000000006
2016-09-02T19:59:59Z,74.72338,59.60841
2016-09-02T20:59:59Z,73.21755999999999,57.701885
2016-09-02T21:59:59Z,74.742874,59.517014
2016-09-02T22:59:59Z,75.16844,58.634903
2016-09-02T23:59:59Z,73.92947,58.493164
2016-09-03T00:59:59Z,72.33048000000001,56.21063
2016-09-03T01:59:59Z,70.17846,55.968586
2016-09-03T02:59:59Z,68.031624,55.318542
2016-09-03T03:59:59Z,71.512146,56.754290000000005
2016-09-03T04:59:59Z,70.43372,57.41911700000001
2016-09-03T05:59:59Z,70.18719,56.39065
2016-09-03T06:59:59Z,72.25639,57.037147999999995
2016-09-03T07:59:59Z,73.94226,58.060165000000005
2016-09-03T08:59:59Z,74.08916500000001,59.70919
2016-09-03T09:59:59Z,72.62621,57.309597
2016-09-03T10:59:59Z,72.35287,57.182198
2016-09-03T11:59:59Z,72.20340999999999,56.276
2016-09-03T12:59:59Z,71.163185,56.674569999999996
2016-09-03T13:59:59Z,73.741615,58.36830500000001
2016-09-03T14:59:59Z,71.455864,56.540367
2016-09-03T15:59:59Z,70.44178000000001,57.459267000000004
2016-09-03T16:59:59Z,70.10805500000001,57.619533999999994
2016-09-03T17:59:59Z,69.49365,56.001072
2016-09-03T18:59:59Z,69.90420999999999,55.486374
2016-09-03T19:59:59Z,70.11718,55.395885
2016-09-03T20:59:59Z,71.04729,55.705524
2016-09-03T21:59:59Z,71.421364,56.123909999999995
2016-09-03T22:59:59Z,72.60367600000001,56.423683
2016-09-03T23:59:59Z,72.08610999999999,57.134884
2016-09-04T00:59:59Z,71.26499,56.609665
2016-09-04T01:59:59Z,70.68495,55.780857
2016-09-04T02:59:59Z,69.61412,55.853657
2016-09-04T03:59:59Z,70.82081600000001,56.721985
2016-09-04T04:59:59Z,72.87979,56.587669999999996
2016-09-04T05:59:59Z,67.78345,54.564519999999995
2016-09-04T06:59:59Z,72.24452,57.053523999999996
2016-09-04T07:59:59Z,72.980896,56.10163000000001
2016-09-04T08:59:59Z,71.58269,56.138588
2016-09-04T09:59:59Z,71.55338,57.23084
2016-09-04T10:59:59Z,71.27651999999999,56.400948
2016-09-04T11:59:59Z,71.32481999999999,57.36492
2016-09-04T12:59:59Z,69.10099,55.946606
2016-09-04T13:59:59Z,73.18445,57.614098
2016-09-04T14:59:59Z,73.65513,58.90789399999999
2016-09-04T15:59:59Z,74.34106,58.68459
2016-09-04T16:59:59Z,75.480675,58.310905000000005
2016-09-04T17:59:59Z,74.06976,58.6927
2016-09-04T18:59:59Z,71.94646,58.133236
2016-09-04T19:59:59Z,73.70164,57.490759999999995
2016-09-04T20:59:59Z,73.43474599999999,58.977097
2016-09-04T21:59:59Z,72.87097,57.196316
2016-09-04T22:59:59Z,72.70613,57.37099499999999
2016-09-04T23:59:59Z,71.20599,56.738735
2016-09-05T00:59:59Z,71.918686,56.59001
2016-09-05T01:59:59Z,71.162186,56.48208
2016-09-05T02:59:59Z,63.143864,49.74864
2016-09-05T03:59:59Z,70.79616,56.696583
2016-09-05T04:59:59Z,72.42638000000001,56.392269999999996
2016-09-05T05:59:59Z,67.45496999999999,56.92609399999999
2016-09-05T06:59:59Z,67.06291,55.811653
2016-09-05T07:59:59Z,67.18089,55.659187
2016-09-05T08:59:59Z,67.64301999999999,54.950874
2016-09-05T09:59:59Z,75.39145,56.41461999999999
2016-09-05T10:59:59Z,78.28021,59.41604
2016-09-05T11:59:59Z,78.96933,59.814774
2016-09-05T12:59:59Z,76.68686,57.681606
2016-09-05T13:59:59Z,76.885994,58.367413
2016-09-05T14:59:59Z,78.86097,59.696205000000006
2016-09-05T15:59:59Z,78.98139,60.121230000000004
2016-09-05T16:59:59Z,78.84744,60.356567000000005
2016-09-05T17:59:59Z,79.34135,59.564342
2016-09-05T18:59:59Z,81.03118,58.853077
2016-09-05T19:59:59Z,82.129814,60.910816000000004
2016-09-05T20:59:59Z,81.62044499999999,60.639378
2016-09-05T21:59:59Z,79.929436,59.04244
2016-09-05T22:59:59Z,80.858246,58.715109999999996
2016-09-05T23:59:59Z,82.494095,61.305434999999996
2016-09-06T00:59:59Z,81.24647,59.560547
2016-09-06T01:59:59Z,81.866394,60.274269999999994
2016-09-06T02:59:59Z,82.49041,60.463303
2016-09-06T03:59:59Z,82.404854,60.807033999999994
2016-09-06T04:59:59Z,81.419556,59.377613000000004
2016-09-06T05:59:59Z,81.00823000000001,60.02329
2016-09-06T06:59:59Z,81.63773,60.103504
2016-09-06T07:59:59Z,80.4615,60.392906
2016-09-06T08:59:59Z,75.38379,57.052788
2016-09-06T09:59:59Z,74.13669,57.068619999999996
2016-09-06T10:59:59Z,78.38592,60.657706999999995
2016-09-06T11:59:59Z,77.6175,60.04623
2016-09-06T12:59:59Z,79.09648,61.93485
2016-09-06T13:59:59Z,78.232414,60.32252
2016-09-06T14:59:59Z,78.371765,60.19249
2016-09-06T15:59:59Z,77.83754,60.084614
2016-09-06T16:59:59Z,75.95044,57.09929
2016-09-06T17:59:59Z,76.98956,58.40249300000001
2016-09-06T18:59:59Z,78.4862,57.533215000000006
2016-09-06T19:59:59Z,79.02825,57.979434999999995
2016-09-06T20:59:59Z,79.18475,58.851040000000005
2016-09-06T21:59:59Z,79.22759,58.82421
2016-09-06T22:59:59Z,78.39125,58.183475
2016-09-06T23:59:59Z,78.86431999999999,58.736293999999994
2016-09-07T00:59:59Z,78.44215,59.627235
2016-09-07T01:59:59Z,76.45312,57.789917
2016-09-07T02:59:59Z,73.16986999999999,58.440506000000006
2016-09-07T03:59:59Z,77.12369,58.730286
2016-09-07T04:59:59Z,77.40614000000001,57.87164
2016-09-07T05:59:59Z,77.70611,59.781780000000005
2016-09-07T06:59:59Z,77.79647,57.989081999999996
2016-09-07T07:59:59Z,77.49933,58.478590000000004
2016-09-07T08:59:59Z,77.641,58.612731999999994
2016-09-07T09:59:59Z,77.6273,57.874959999999994
2016-09-07T10:59:59Z,78.76183,58.636036
2016-09-07T11:59:59Z,78.07744,59.449577000000005
2016-09-07T12:59:59Z,78.6616,59.591827
2016-09-07T13:59:59Z,78.52719,59.569632999999996
2016-09-07T14:59:59Z,78.58009,59.829567000000004
2016-09-07T15:59:59Z,78.90418000000001,58.712677
2016-09-07T16:59:59Z,78.40155,58.631995999999994
2016-09-07T17:59:59Z,77.69516999999999,58.25124399999999
2016-09-07T18:59:59Z,79.476326,59.32179300000001
2016-09-07T19:59:59Z,77.23774,58.353172
2016-09-07T20:59:59Z,75.76504,58.70568000000001
2016-09-07T21:59:59Z,76.387764,59.28779
2016-09-07T22:59:59Z,76.81134,60.66689
2016-09-07T23:59:59Z,76.93876,59.675617
2016-09-08T00:59:59Z,78.19466,58.8394
2016-09-08T01:59:59Z,34.364684999999994,55.190475
2016-09-08T02:59:59Z,32.92548,58.32872
2016-09-08T03:59:59Z,31.785295,59.866409999999995
2016-09-08T04:59:59Z,77.11667,59.25904499999999
2016-09-08T05:59:59Z,76.89156,59.31085600000001
2016-09-08T06:59:59Z,77.64907,58.707962
2016-09-08T07:59:59Z,76.36287,57.764359999999996
2016-09-08T08:59:59Z,76.838585,57.809113
2016-09-08T09:59:59Z,74.24641,57.52556
2016-09-08T10:59:59Z,73.32563,56.93366999999999
2016-09-08T11:59:59Z,74.30251,57.15300799999999
2016-09-08T12:59:59Z,66.95361,54.959790000000005
2016-09-08T13:59:59Z,62.852734,56.902409999999996
2016-09-08T14:59:59Z,74.0052,56.368233
2016-09-08T15:59:59Z,74.78921,53.96447
2016-09-08T16:59:59Z,76.28198,55.590709999999994
2016-09-08T17:59:59Z,76.89019,56.26835
2016-09-08T18:59:59Z,77.20945,57.098892000000006
2016-09-08T19:59:59Z,76.998276,56.975745999999994
2016-09-08T20:59:59Z,76.00458,57.01456999999999
2016-09-08T21:59:59Z,76.54513,58.15116
2016-09-08T22:59:59Z,75.55749499999999,57.24783299999999
2016-09-08T23:59:59Z,75.85205,58.502883999999995
2016-09-09T00:59:59Z,76.070526,57.75431
2016-09-09T01:59:59Z,76.107185,56.7031
2016-09-09T02:59:59Z,75.870026,56.24131
2016-09-09T03:59:59Z,76.40205999999999,57.286266000000005
2016-09-09T04:59:59Z,76.66501600000001,58.178852
2016-09-09T05:59:59Z,76.791,54.91814
2016-09-09T06:59:59Z,66.16739,52.662277
2016-09-09T07:59:59Z,75.985825,55.096782999999995
2016-09-09T08:59:59Z,75.47057,56.862246999999996
2016-09-09T09:59:59Z,75.94506,54.99570500000001
2016-09-09T10:59:59Z,75.22894000000001,57.889359999999996
2016-09-09T11:59:59Z,75.86031,56.223175
2016-09-09T12:59:59Z,76.5047,57.100285
2016-09-09T13:59:59Z,77.00896,57.405277000000005
2016-09-09T14:59:59Z,76.48266600000001,55.749016000000005
2016-09-09T15:59:59Z,77.0668,59.447334
2016-09-09T16:59:59Z,75.21775,58.500859999999996
2016-09-09T17:59:59Z,75.54298399999999,59.450714000000005
2016-09-09T18:59:59Z,75.24625999999999,59.05489300000001
2016-09-09T19:59:59Z,75.853424,60.859669999999994
2016-09-09T20:59:59Z,75.31268,59.77836
2016-09-09T21:59:59Z,77.10964,61.204063
2016-09-09T22:59:59Z,76.70612,60.436935
2016-09-09T23:59:59Z,76.817856,59.961259999999996
2016-09-10T00:59:59Z,77.12739,58.208065000000005
2016-09-10T01:59:59Z,77.2904,61.20964
2016-09-10T02:59:59Z,75.7579,59.76664
2016-09-10T03:59:59Z,76.04079399999999,59.11068
2016-09-10T04:59:59Z,76.0235,60.107006000000005
2016-09-10T05:59:59Z,76.7366,60.980637
2016-09-10T06:59:59Z,75.60757,58.269516
2016-09-10T07:59:59Z,75.514824,59.27496
2016-09-10T08:59:59Z,75.32041,60.562828
2016-09-10T09:59:59Z,75.98005,61.10634
2016-09-10T10:59:59Z,75.846565,61.559067000000006
2016-09-10T11:59:59Z,74.9818,62.152176000000004
2016-09-10T12:59:59Z,76.08025,62.073997
2016-09-10T13:59:59Z,77.29870600000001,63.377590000000005
2016-09-10T14:59:59Z,76.99781,62.150619999999996
2016-09-10T15:59:59Z,78.66192,63.915585
2016-09-10T16:59:59Z,79.32151,63.820015000000005
2016-09-10T17:59:59Z,80.15646,64.62527
2016-09-10T18:59:59Z,78.69654,62.10779599999999
2016-09-10T19:59:59Z,80.18805,63.424859999999995
2016-09-10T20:59:59Z,78.251625,62.544340000000005
2016-09-10T21:59:59Z,79.23933000000001,63.31105
2016-09-10T22:59:59Z,79.23992,62.80724
2016-09-10T23:59:59Z,78.25501,63.618030000000005
2016-09-11T00:59:59Z,78.58685,63.397422999999996
2016-09-11T01:59:59Z,78.64876600000001,63.54894
2016-09-11T02:59:59Z,78.78971,63.382583999999994
2016-09-11T03:59:59Z,79.10164,63.170609999999996
2016-09-11T04:59:59Z,75.443306,60.377407
2016-09-11T05:59:59Z,24.751205,62.2016
2016-09-11T06:59:59Z,17.860262,64.2674
2016-09-11T07:59:59Z,18.988697,67.63525
2016-09-11T08:59:59Z,17.880074,65.75567
2016-09-11T09:59:59Z,17.461486999999998,66.46513
2016-09-11T10:59:59Z,17.228228,60.25496
2016-09-11T11:59:59Z,13.693432000000001,59.052643
2016-09-11T12:59:59Z,14.379933,43.029152
2016-09-11T13:59:59Z,18.028387,43.57593
2016-09-11T14:59:59Z,65.62065,52.00226
2016-09-11T15:59:59Z,71.17173000000001,69.53278
2016-09-11T16:59:59Z,81.00745400000001,62.57301
2016-09-11T17:59:59Z,79.23047,63.757023
2016-09-11T18:59:59Z,74.34359,61.33565
2016-09-11T19:59:59Z,74.29596,66.72719000000001
2016-09-11T20:59:59Z,28.421675,67.78356
2016-09-11T21:59:59Z,29.557578999999997,68.40748
2016-09-11T22:59:59Z,12.673860000000001,66.50776
2016-09-11T23:59:59Z,12.160197,66.96925
2016-09-12T00:59:59Z,22.746494000000002,65.87465
2016-09-12T01:59:59Z,64.35219000000001,58.98068000000001
2016-09-12T02:59:59Z,77.55161,61.841854000000005
2016-09-12T03:59:59Z,78.850876,62.00960500000001
2016-09-12T04:59:59Z,77.38408000000001,62.444717000000004
2016-09-12T05:59:59Z,78.07356999999999,62.28691
2016-09-12T06:59:59Z,78.95638000000001,64.26733
2016-09-12T07:59:59Z,77.843025,61.773430000000005
2016-09-12T08:59:59Z,77.73506,64.62486
2016-09-12T09:59:59Z,77.939285,62.390663
2016-09-12T10:59:59Z,78.88195,63.805965
2016-09-12T11:59:59Z,78.34585600000001,63.146675
2016-09-12T12:59:59Z,77.82701,63.026398
2016-09-12T13:59:59Z,79.22303000000001,64.13665
2016-09-12T14:59:59Z,79.5972,63.199615
2016-09-12T15:59:59Z,78.56016,63.302459999999996
2016-09-12T16:59:59Z,79.61044,61.480194
2016-09-12T17:59:59Z,78.64723000000001,63.351864
2016-09-12T18:59:59Z,80.11147,62.2917
2016-09-12T19:59:59Z,81.71282,63.21796
2016-09-12T20:59:59Z,80.163635,62.611056999999995
2016-09-12T21:59:59Z,80.152596,64.10794
2016-09-12T22:59:59Z,78.469444,62.481766
2016-09-12T23:59:59Z,77.17826,62.671580000000006
2016-09-13T00:59:59Z,78.68522,62.73079
2016-09-13T01:59:59Z,77.50021,62.957995999999994
2016-09-13T02:59:59Z,80.18043,64.79585
2016-09-13T03:59:59Z,78.79305,64.640656
2016-09-13T04:59:59Z,79.197624,62.990517000000004
2016-09-13T05:59:59Z,80.99802,64.62477
2016-09-13T06:59:59Z,80.93098,64.64734
2016-09-13T07:59:59Z,80.248634,64.471085
2016-09-13T08:59:59Z,82.9648,63.950356000000006
2016-09-13T09:59:59Z,82.0997,64.09897
2016-09-13T10:59:59Z,80.92835,65.50831
2016-09-13T11:59:59Z,80.34624000000001,64.6464
2016-09-13T12:59:59Z,81.41596,66.315575
2016-09-13T13:59:59Z,80.856636,65.35405
2016-09-13T14:59:59Z,80.28423000000001,65.77917
2016-09-13T15:59:59Z,81.06566,66.02884
2016-09-13T16:59:59Z,81.30125,65.37744
2016-09-13T17:59:59Z,80.89064,65.51167
2016-09-13T18:59:59Z,80.7884,65.90353
2016-09-13T19:59:59Z,81.09096,65.2199
2016-09-13T20:59:59Z,79.971245,65.20326
2016-09-13T21:59:59Z,65.79198000000001,46.46503
2016-09-13T22:59:59Z,25.295560000000002,69.71199
2016-09-13T23:59:59Z,27.404001,68.44283
2016-09-14T00:59:59Z,19.754177,67.772125
2016-09-14T01:59:59Z,15.636989000000002,64.79423
2016-09-14T02:59:59Z,22.699742999999998,49.914093
2016-09-14T03:59:59Z,17.805164,61.07510799999999
2016-09-14T04:59:59Z,17.972837,62.07936
2016-09-14T05:59:59Z,15.173588,61.093212
2016-09-14T06:59:59Z,13.67058,61.868423
2016-09-14T07:59:59Z,16.716879000000002,64.47946999999999
2016-09-14T08:59:59Z,16.487968,59.990063
2016-09-14T09:59:59Z,16.700870000000002,61.829662
2016-09-14T10:59:59Z,16.15504,64.15507
2016-09-14T11:59:59Z,16.787354,62.20490600000001
2016-09-14T12:59:59Z,19.449114,65.16889
2016-09-14T13:59:59Z,19.335894,64.78074000000001
2016-09-14T14:59:59Z,20.802570000000003,64.13303
2016-09-14T15:59:59Z,31.904705,61.34924300000001
2016-09-14T16:59:59Z,67.45432,66.70626999999999
2016-09-14T17:59:59Z,76.40189000000001,57.710919999999994
2016-09-14T18:59:59Z,75.44219,68.72614
2016-09-14T19:59:59Z,78.3348,57.213142000000005
2016-09-14T20:59:59Z,79.12702,66.3848
2016-09-14T21:59:59Z,78.72108,64.22818000000001
2016-09-14T22:59:59Z,79.80900600000001,63.64898
2016-09-14T23:59:59Z,79.27721,63.932590000000005
2016-09-15T00:59:59Z,79.57998,64.249214
2016-09-15T01:59:59Z,80.71906,63.827909999999996
2016-09-15T02:59:59Z,79.442444,63.06041999999999
2016-09-15T03:59:59Z,83.21947,65.30553
2016-09-15T04:59:59Z,82.39899,64.44722
2016-09-15T05:59:59Z,82.79934,64.52349
2016-09-15T06:59:59Z,82.24562,65.05603
2016-09-15T07:59:59Z,82.1041,64.179085
2016-09-15T08:59:59Z,82.541885,65.310265
2016-09-15T09:59:59Z,82.35638399999999,63.563103000000005
2016-09-15T10:59:59Z,80.29091,64.03766
2016-09-15T11:59:59Z,80.19655999999999,63.502563
2016-09-15T12:59:59Z,80.11964,63.18439
2016-09-15T13:59:59Z,81.2112,65.15533
2016-09-15T14:59:59Z,82.47757,65.33131999999999
2016-09-15T15:59:59Z,82.27356999999999,64.06055
2016-09-15T16:59:59Z,82.58195,64.53171999999999
2016-09-15T17:59:59Z,81.988976,63.368652000000004
2016-09-15T18:59:59Z,84.20356,65.84745
2016-09-15T19:59:59Z,84.41188000000001,66.007126
2016-09-15T20:59:59Z,84.180984,64.958466
2016-09-15T21:59:59Z,84.16795,65.53868
2016-09-15T22:59:59Z,83.74526,66.35515
2016-09-15T23:59:59Z,84.48909,65.98159
2016-09-16T00:59:59Z,83.797386,65.66219
2016-09-16T01:59:59Z,83.40263,65.90422
2016-09-16T02:59:59Z,83.10797,65.15869
2016-09-16T03:59:59Z,83.710045,66.35654
2016-09-16T04:59:59Z,83.913765,65.56699
2016-09-16T05:59:59Z,83.36976,65.239334
2016-09-16T06:59:59Z,83.95665,64.46582
2016-09-16T07:59:59Z,53.22428000000001,65.13428499999999
2016-09-16T08:59:59Z,18.399314999999998,61.30696999999999
2016-09-16T09:59:59Z,21.3357,54.162525
2016-09-16T10:59:59Z,21.697193,58.882465
2016-09-16T11:59:59Z,30.082396999999997,59.072353
2016-09-16T12:59:59Z,46.738575,38.271545
2016-09-16T13:59:59Z,79.63961,68.18095
2016-09-16T14:59:59Z,81.22967,61.876415
2016-09-16T15:59:59Z,82.158875,64.5397
2016-09-16T16:59:59Z,78.92506,64.47893
2016-09-16T17:59:59Z,77.08173000000001,66.19138000000001
2016-09-16T18:59:59Z,78.066055,60.58999300000001
2016-09-16T19:59:59Z,82.13903,62.975882999999996
2016-09-16T20:59:59Z,82.11559,64.96167
2016-09-16T21:59:59Z,82.126915,65.80014
2016-09-16T22:59:59Z,81.70017,65.58585
2016-09-16T23:59:59Z,82.22346999999999,65.80619
2016-09-17T00:59:59Z,82.37281,63.284397
2016-09-17T01:59:59Z,82.569496,64.58595
2016-09-17T02:59:59Z,82.48505,63.240925
2016-09-17T03:59:59Z,82.604095,64.312874
2016-09-17T04:59:59Z,82.13543,63.926109999999994
2016-09-17T05:59:59Z,82.72865999999999,64.21005
2016-09-17T06:59:59Z,82.17143,64.29762
2016-09-17T07:59:59Z,82.474434,65.683205
2016-09-17T08:59:59Z,82.59493,64.26213
2016-09-17T09:59:59Z,82.85039,65.17959599999999
2016-09-17T10:59:59Z,82.8656,64.937096
2016-09-17T11:59:59Z,82.70692,65.36655
2016-09-17T12:59:59Z,84.312614,66.036
2016-09-17T13:59:59Z,84.66346999999999,66.430565
2016-09-17T14:59:59Z,83.60448000000001,66.22267
2016-09-17T15:59:59Z,85.43581400000001,66.74476999999999
2016-09-17T16:59:59Z,85.37086500000001,66.22184
2016-09-17T17:59:59Z,83.96819,66.187454
2016-09-17T18:59:59Z,82.93561,65.54393
2016-09-17T19:59:59Z,81.631325,65.70598000000001
2016-09-17T20:59:59Z,82.99694000000001,64.47182
