date,final.output.recovery
2017-09-01 00:59:59+00:00,64.45466632611425
2017-09-01 01:59:59+00:00,64.96533698006388
2017-09-01 02:59:59+00:00,65.35156617884721
2017-09-01 03:59:59+00:00,65.60347152074672
2017-09-01 04:59:59+00:00,65.0303596693968
2017-09-01 05:59:59+00:00,64.66996274963824
2017-09-01 06:59:59+00:00,63.702624815138485
2017-09-01 07:59:59+00:00,64.54145545752905
2017-09-01 08:59:59+00:00,64.24242795779455
2017-09-01 09:59:59+00:00,64.49764831621027
2017-09-01 10:59:59+00:00,63.8878680025377
2017-09-01 11:59:59+00:00,63.753193213584744
2017-09-01 12:59:59+00:00,63.94465257110479
2017-09-01 13:59:59+00:00,63.136878657633964
2017-09-01 14:59:59+00:00,64.03370637224003
2017-09-01 15:59:59+00:00,64.02959203345978
2017-09-01 16:59:59+00:00,63.90308792537901
2017-09-01 17:59:59+00:00,63.88862419729179
2017-09-01 18:59:59+00:00,64.25919779585915
2017-09-01 19:59:59+00:00,64.0314848685671
2017-09-01 20:59:59+00:00,63.80457161170197
2017-09-01 21:59:59+00:00,63.74117421988419
2017-09-01 22:59:59+00:00,62.865560430433874
2017-09-01 23:59:59+00:00,63.23420052802829
2017-09-02 00:59:59+00:00,63.39954059123019
2017-09-02 01:59:59+00:00,63.22392303912354
2017-09-02 02:59:59+00:00,63.7034077804961
2017-09-02 03:59:59+00:00,64.87770259210319
2017-09-02 04:59:59+00:00,65.88023754420877
2017-09-02 05:59:59+00:00,66.57785201686809
2017-09-02 06:59:59+00:00,66.33317672590368
2017-09-02 07:59:59+00:00,65.55446446284513
2017-09-02 08:59:59+00:00,65.00636051287862
2017-09-02 09:59:59+00:00,63.521556184108306
2017-09-02 10:59:59+00:00,60.23424053295789
2017-09-02 11:59:59+00:00,59.7261466303899
2017-09-02 12:59:59+00:00,57.40681912097143
2017-09-02 13:59:59+00:00,56.04333678675972
2017-09-02 14:59:59+00:00,56.06260574706155
2017-09-02 15:59:59+00:00,56.982228671316385
2017-09-02 16:59:59+00:00,58.132859792006634
2017-09-02 17:59:59+00:00,55.769001811453805
2017-09-02 18:59:59+00:00,58.338526407869395
2017-09-02 19:59:59+00:00,58.83961827471871
2017-09-02 20:59:59+00:00,60.065776941797694
2017-09-02 21:59:59+00:00,60.003608745834306
2017-09-02 22:59:59+00:00,60.00624438990065
2017-09-02 23:59:59+00:00,59.63977466373199
2017-09-03 00:59:59+00:00,58.84561195956797
2017-09-03 01:59:59+00:00,58.49602708363259
2017-09-03 02:59:59+00:00,60.15973693233974
2017-09-03 03:59:59+00:00,60.18518660980502
2017-09-03 04:59:59+00:00,60.50519014751167
2017-09-03 05:59:59+00:00,59.80296766664068
2017-09-03 06:59:59+00:00,61.75730211315017
2017-09-03 07:59:59+00:00,62.480445374131705
2017-09-03 08:59:59+00:00,63.1963132715698
2017-09-03 09:59:59+00:00,63.3411768631678
2017-09-03 10:59:59+00:00,62.696430544108885
2017-09-03 11:59:59+00:00,62.634091148336154
2017-09-03 12:59:59+00:00,60.912690024010296
2017-09-03 13:59:59+00:00,60.437847945709244
2017-09-03 14:59:59+00:00,60.50763709467872
2017-09-03 15:59:59+00:00,60.25336343279085
2017-09-03 16:59:59+00:00,60.41680926934272
2017-09-03 17:59:59+00:00,60.83603044866792
2017-09-03 18:59:59+00:00,60.716214681675304
2017-09-03 19:59:59+00:00,62.80148081478741
2017-09-03 20:59:59+00:00,63.16025484594748
2017-09-03 21:59:59+00:00,63.041336077182414
2017-09-03 22:59:59+00:00,63.2724000528775
2017-09-03 23:59:59+00:00,62.832927877181056
2017-09-04 00:59:59+00:00,62.28764789107403
2017-09-04 01:59:59+00:00,62.400005134364065
2017-09-04 02:59:59+00:00,62.517079123722425
2017-09-04 03:59:59+00:00,63.05653501711628
2017-09-04 04:59:59+00:00,62.92039212639891
2017-09-04 05:59:59+00:00,63.37781109911382
2017-09-04 06:59:59+00:00,61.905845167998535
2017-09-04 07:59:59+00:00,60.520056407019574
2017-09-04 08:59:59+00:00,58.19079708058374
2017-09-04 09:59:59+00:00,60.90779437972867
2017-09-04 10:59:59+00:00,55.80403934853091
2017-09-04 11:59:59+00:00,48.802576753023374
2017-09-04 12:59:59+00:00,48.830086166603024
2017-09-04 13:59:59+00:00,48.87522217115378
2017-09-04 14:59:59+00:00,48.89261927278978
2017-09-04 15:59:59+00:00,48.18003439484181
2017-09-04 16:59:59+00:00,48.16991307728254
2017-09-04 17:59:59+00:00,49.32766170156263
2017-09-04 18:59:59+00:00,49.143247980752676
2017-09-04 19:59:59+00:00,49.07378218475844
2017-09-04 20:59:59+00:00,49.06139855930126
