date,final.output.recovery
2016-09-01 00:59:59+00:00,71.50988
2016-09-01 01:59:59+00:00,70.678154
2016-09-01 02:59:59+00:00,70.59368
2016-09-01 03:59:59+00:00,68.52564
2016-09-01 04:59:59+00:00,64.476715
2016-09-01 05:59:59+00:00,64.2363
2016-09-01 06:59:59+00:00,71.057304
2016-09-01 07:59:59+00:00,58.976906
2016-09-01 08:59:59+00:00,53.03104
2016-09-01 09:59:59+00:00,65.84425
2016-09-01 10:59:59+00:00,53.974403
2016-09-01 11:59:59+00:00,59.692673
2016-09-01 12:59:59+00:00,59.666153
2016-09-01 13:59:59+00:00,65.296906
2016-09-01 14:59:59+00:00,67.033516
2016-09-01 15:59:59+00:00,65.677765
2016-09-01 16:59:59+00:00,61.074043
2016-09-01 17:59:59+00:00,64.78002
2016-09-01 18:59:59+00:00,68.844826
2016-09-01 19:59:59+00:00,71.59323
2016-09-01 20:59:59+00:00,72.45048
2016-09-01 21:59:59+00:00,69.26569
2016-09-01 22:59:59+00:00,72.08931
2016-09-01 23:59:59+00:00,67.82554
2016-09-02 00:59:59+00:00,69.16071
2016-09-02 01:59:59+00:00,74.5836
2016-09-02 02:59:59+00:00,71.14577
2016-09-02 03:59:59+00:00,70.84529
2016-09-02 04:59:59+00:00,71.11431
2016-09-02 05:59:59+00:00,70.40994
2016-09-02 06:59:59+00:00,71.977356
2016-09-02 07:59:59+00:00,54.071316
2016-09-02 08:59:59+00:00,32.9738
2016-09-02 09:59:59+00:00,58.434975
2016-09-02 10:59:59+00:00,63.931038
2016-09-02 11:59:59+00:00,56.690033
2016-09-02 12:59:59+00:00,55.397896
2016-09-02 13:59:59+00:00,53.64948
2016-09-02 14:59:59+00:00,55.257133
2016-09-02 15:59:59+00:00,56.578697
2016-09-02 16:59:59+00:00,58.665165
2016-09-02 17:59:59+00:00,63.015366
2016-09-02 18:59:59+00:00,69.01223
2016-09-02 19:59:59+00:00,52.51049
2016-09-02 20:59:59+00:00,66.21821
2016-09-02 21:59:59+00:00,58.770794
2016-09-02 22:59:59+00:00,57.49875
2016-09-02 23:59:59+00:00,62.013298
2016-09-03 00:59:59+00:00,67.66687
2016-09-03 01:59:59+00:00,69.441696
2016-09-03 02:59:59+00:00,69.35724
2016-09-03 03:59:59+00:00,70.127266
2016-09-03 04:59:59+00:00,65.23448
2016-09-03 05:59:59+00:00,71.16968
2016-09-03 06:59:59+00:00,56.61364
2016-09-03 07:59:59+00:00,60.594616
2016-09-03 08:59:59+00:00,60.05242
2016-09-03 09:59:59+00:00,62.618896
2016-09-03 10:59:59+00:00,66.969574
2016-09-03 11:59:59+00:00,64.35273
2016-09-03 12:59:59+00:00,67.95279
2016-09-03 13:59:59+00:00,67.88202
2016-09-03 14:59:59+00:00,60.25031
2016-09-03 15:59:59+00:00,67.476906
2016-09-03 16:59:59+00:00,69.57169
2016-09-03 17:59:59+00:00,67.43124
2016-09-03 18:59:59+00:00,57.875847
2016-09-03 19:59:59+00:00,64.152725
2016-09-03 20:59:59+00:00,64.649536
2016-09-03 21:59:59+00:00,66.10207
2016-09-03 22:59:59+00:00,65.685326
2016-09-03 23:59:59+00:00,69.7604
2016-09-04 00:59:59+00:00,64.52658
2016-09-04 01:59:59+00:00,65.65388
2016-09-04 02:59:59+00:00,69.72465
2016-09-04 03:59:59+00:00,63.98684
2016-09-04 04:59:59+00:00,63.93056
2016-09-04 05:59:59+00:00,68.23413
2016-09-04 06:59:59+00:00,64.028946
2016-09-04 07:59:59+00:00,65.28271
2016-09-04 08:59:59+00:00,68.925316
2016-09-04 09:59:59+00:00,66.97803
2016-09-04 10:59:59+00:00,66.90137
2016-09-04 11:59:59+00:00,66.00911
2016-09-04 12:59:59+00:00,65.61777
2016-09-04 13:59:59+00:00,65.34093
2016-09-04 14:59:59+00:00,65.12112
2016-09-04 15:59:59+00:00,68.6307
2016-09-04 16:59:59+00:00,64.49003
2016-09-04 17:59:59+00:00,60.77531
2016-09-04 18:59:59+00:00,63.70241
2016-09-04 19:59:59+00:00,65.63139
2016-09-04 20:59:59+00:00,64.16698
2016-09-04 21:59:59+00:00,63.190117
2016-09-04 22:59:59+00:00,70.384674
2016-09-04 23:59:59+00:00,66.79031
2016-09-05 00:59:59+00:00,64.534065
2016-09-05 01:59:59+00:00,66.42045
2016-09-05 02:59:59+00:00,65.11241
2016-09-05 03:59:59+00:00,65.02492
2016-09-05 04:59:59+00:00,64.53094
2016-09-05 05:59:59+00:00,65.58822
2016-09-05 06:59:59+00:00,67.5597
2016-09-05 07:59:59+00:00,65.18935
2016-09-05 08:59:59+00:00,65.10586
2016-09-05 09:59:59+00:00,70.02446
2016-09-05 10:59:59+00:00,65.59143
2016-09-05 11:59:59+00:00,72.3578
2016-09-05 12:59:59+00:00,70.002556
2016-09-05 13:59:59+00:00,72.39674
2016-09-05 14:59:59+00:00,68.329185
2016-09-05 15:59:59+00:00,74.98152
2016-09-05 16:59:59+00:00,75.84494
2016-09-05 17:59:59+00:00,81.88037
