date,final.output.recovery
2017-09-01 00:59:59+00:00,63.714535
2017-09-01 01:59:59+00:00,65.25178
2017-09-01 02:59:59+00:00,64.50346
2017-09-01 03:59:59+00:00,66.16018
2017-09-01 04:59:59+00:00,67.29128
2017-09-01 05:59:59+00:00,67.06419
2017-09-01 06:59:59+00:00,65.84829
2017-09-01 07:59:59+00:00,65.86392
2017-09-01 08:59:59+00:00,65.15438
2017-09-01 09:59:59+00:00,65.84241
2017-09-01 10:59:59+00:00,66.515205
2017-09-01 11:59:59+00:00,67.05529
2017-09-01 12:59:59+00:00,65.77277
2017-09-01 13:59:59+00:00,67.5374
2017-09-01 14:59:59+00:00,66.3489
2017-09-01 15:59:59+00:00,64.438446
2017-09-01 16:59:59+00:00,63.438965
2017-09-01 17:59:59+00:00,62.99829
2017-09-01 18:59:59+00:00,61.448242
2017-09-01 19:59:59+00:00,63.807285
2017-09-01 20:59:59+00:00,63.13373
2017-09-01 21:59:59+00:00,62.049335
2017-09-01 22:59:59+00:00,59.765144
2017-09-01 23:59:59+00:00,58.380753
2017-09-02 00:59:59+00:00,60.395206
2017-09-02 01:59:59+00:00,58.809074
2017-09-02 02:59:59+00:00,59.93093
2017-09-02 03:59:59+00:00,60.67071
2017-09-02 04:59:59+00:00,63.08386
2017-09-02 05:59:59+00:00,55.909813
2017-09-02 06:59:59+00:00,57.901924
2017-09-02 07:59:59+00:00,62.83751
2017-09-02 08:59:59+00:00,61.748703
2017-09-02 09:59:59+00:00,60.480526
2017-09-02 10:59:59+00:00,56.15588
2017-09-02 11:59:59+00:00,54.446102
2017-09-02 12:59:59+00:00,54.259476
2017-09-02 13:59:59+00:00,51.898518
2017-09-02 14:59:59+00:00,52.263058
2017-09-02 15:59:59+00:00,54.19094
2017-09-02 16:59:59+00:00,53.331154
2017-09-02 17:59:59+00:00,51.520153
2017-09-02 18:59:59+00:00,56.550983
2017-09-02 19:59:59+00:00,55.53352
2017-09-02 20:59:59+00:00,54.505337
2017-09-02 21:59:59+00:00,59.280647
2017-09-02 22:59:59+00:00,59.132736
2017-09-02 23:59:59+00:00,56.27782
2017-09-03 00:59:59+00:00,59.100067
2017-09-03 01:59:59+00:00,56.707314
2017-09-03 02:59:59+00:00,58.918484
2017-09-03 03:59:59+00:00,57.366703
2017-09-03 04:59:59+00:00,58.134426
2017-09-03 05:59:59+00:00,52.687366
2017-09-03 06:59:59+00:00,53.363987
2017-09-03 07:59:59+00:00,55.390068
2017-09-03 08:59:59+00:00,58.741737
2017-09-03 09:59:59+00:00,59.00628
2017-09-03 10:59:59+00:00,57.83549
2017-09-03 11:59:59+00:00,58.496128
2017-09-03 12:59:59+00:00,57.56818
2017-09-03 13:59:59+00:00,57.130318
2017-09-03 14:59:59+00:00,55.995003
2017-09-03 15:59:59+00:00,57.793034
2017-09-03 16:59:59+00:00,56.63007
2017-09-03 17:59:59+00:00,54.2287
2017-09-03 18:59:59+00:00,57.494507
2017-09-03 19:59:59+00:00,56.357643
2017-09-03 20:59:59+00:00,57.255592
2017-09-03 21:59:59+00:00,56.44038
2017-09-03 22:59:59+00:00,58.865498
2017-09-03 23:59:59+00:00,55.684933
2017-09-04 00:59:59+00:00,57.884678
2017-09-04 01:59:59+00:00,55.94478
2017-09-04 02:59:59+00:00,57.10086
2017-09-04 03:59:59+00:00,59.137657
2017-09-04 04:59:59+00:00,58.060894
2017-09-04 05:59:59+00:00,58.261154
2017-09-04 06:59:59+00:00,61.408947
2017-09-04 07:59:59+00:00,54.231438
2017-09-04 08:59:59+00:00,47.84659
2017-09-04 09:59:59+00:00,47.551422
2017-09-04 10:59:59+00:00,45.7753
2017-09-04 11:59:59+00:00,41.833763
2017-09-04 12:59:59+00:00,41.406918
2017-09-04 13:59:59+00:00,42.6868
2017-09-04 14:59:59+00:00,45.814274
2017-09-04 15:59:59+00:00,46.132698
2017-09-04 16:59:59+00:00,46.22525
2017-09-04 17:59:59+00:00,45.342434
2017-09-04 18:59:59+00:00,41.230995
2017-09-04 19:59:59+00:00,41.230995
2017-09-04 20:59:59+00:00,41.53618
2017-09-04 21:59:59+00:00,41.319946
2017-09-04 22:59:59+00:00,41.181664
2017-09-04 23:59:59+00:00,41.21778
2017-09-05 00:59:59+00:00,41.95755
2017-09-05 01:59:59+00:00,42.38851
2017-09-05 02:59:59+00:00,42.38851
2017-09-05 03:59:59+00:00,42.38851
2017-09-05 04:59:59+00:00,42.062927
2017-09-05 05:59:59+00:00,42.206573
2017-09-05 06:59:59+00:00,42.532158
2017-09-05 07:59:59+00:00,42.399372
2017-09-05 08:59:59+00:00,41.22301
2017-09-05 09:59:59+00:00,41.338894
2017-09-05 10:59:59+00:00,43.21434
2017-09-05 11:59:59+00:00,42.52556
2017-09-05 12:59:59+00:00,43.263535
2017-09-05 13:59:59+00:00,43.263535
2017-09-05 14:59:59+00:00,48.860027
2017-09-05 15:59:59+00:00,48.501026
2017-09-05 16:59:59+00:00,47.709805
2017-09-05 17:59:59+00:00,47.39726
2017-09-05 18:59:59+00:00,42.989338
2017-09-05 19:59:59+00:00,43.33508
2017-09-05 20:59:59+00:00,43.541477
2017-09-05 21:59:59+00:00,43.186962
2017-09-05 22:59:59+00:00,43.319748
2017-09-05 23:59:59+00:00,43.355858
2017-09-06 00:59:59+00:00,42.578648
2017-09-06 01:59:59+00:00,43.00961
2017-09-06 02:59:59+00:00,43.893383
2017-09-06 03:59:59+00:00,43.00961
2017-09-06 04:59:59+00:00,43.893383
2017-09-06 05:59:59+00:00,44.03702
2017-09-06 06:59:59+00:00,44.03702
2017-09-06 07:59:59+00:00,44.03702
2017-09-06 08:59:59+00:00,43.136196
2017-09-06 09:59:59+00:00,43.18961
2017-09-06 10:59:59+00:00,43.195107
2017-09-06 11:59:59+00:00,43.076637
2017-09-06 12:59:59+00:00,43.813667
2017-09-06 13:59:59+00:00,44.93322
2017-09-06 14:59:59+00:00,44.75293
2017-09-06 15:59:59+00:00,44.75293
2017-09-06 16:59:59+00:00,44.84548
2017-09-06 17:59:59+00:00,43.524807
2017-09-06 18:59:59+00:00,44.315804
2017-09-06 19:59:59+00:00,44.221447
2017-09-06 20:59:59+00:00,44.22439
2017-09-06 21:59:59+00:00,43.537785
2017-09-06 22:59:59+00:00,43.040493
2017-09-06 23:59:59+00:00,43.07661
2017-09-07 00:59:59+00:00,42.542984
2017-09-07 01:59:59+00:00,43.85771
2017-09-07 02:59:59+00:00,43.85771
2017-09-07 03:59:59+00:00,43.85771
2017-09-07 04:59:59+00:00,42.973938
2017-09-07 05:59:59+00:00,44.001358
2017-09-07 06:59:59+00:00,44.001358
2017-09-07 07:59:59+00:00,44.001358
2017-09-07 08:59:59+00:00,43.100533
2017-09-07 09:59:59+00:00,45.014187
2017-09-07 10:59:59+00:00,44.880695
2017-09-07 11:59:59+00:00,44.214172
2017-09-07 12:59:59+00:00,42.484722
2017-09-07 13:59:59+00:00,39.435318
2017-09-07 14:59:59+00:00,46.38678
2017-09-07 15:59:59+00:00,40.938114
2017-09-07 16:59:59+00:00,39.92997
2017-09-07 17:59:59+00:00,43.23386
2017-09-07 18:59:59+00:00,43.02404
2017-09-07 19:59:59+00:00,54.562843
2017-09-07 20:59:59+00:00,54.999187
2017-09-07 21:59:59+00:00,57.394936
2017-09-07 22:59:59+00:00,55.236538
2017-09-07 23:59:59+00:00,58.342945
2017-09-08 00:59:59+00:00,62.831795
2017-09-08 01:59:59+00:00,57.443417
2017-09-08 02:59:59+00:00,62.56341
2017-09-08 03:59:59+00:00,63.85708
2017-09-08 04:59:59+00:00,62.91554
2017-09-08 05:59:59+00:00,61.103214
2017-09-08 06:59:59+00:00,52.59955
2017-09-08 07:59:59+00:00,65.9818
2017-09-08 08:59:59+00:00,64.83201
