date,rougher.output.recovery,final.output.recovery
2016-09-01T00:59:59Z,89.10768498176509,71.61857837910637
2016-09-01T01:59:59Z,89.1654012806112,70.01263230725652
2016-09-01T02:59:59Z,90.02669821076994,68.07951570854222
2016-09-01T03:59:59Z,89.51335089892662,68.55078873893655
2016-09-01T04:59:59Z,88.45542703642757,66.98596175649452
2016-09-01T05:59:59Z,88.06662558850486,65.62526468594571
2016-09-01T06:59:59Z,86.88724224605811,63.8836574330644
2016-09-01T07:59:59Z,86.9502009942932,63.05971012049996
2016-09-01T08:59:59Z,87.55114382243107,65.05454636049436
2016-09-01T09:59:59Z,85.58108917888585,63.08338963160793
2016-09-01T10:59:59Z,85.41086544192363,61.9355654967801
2016-09-01T11:59:59Z,85.91075753249743,64.22297181858549
2016-09-01T12:59:59Z,85.50365253189773,63.86265313476089
2016-09-01T13:59:59Z,84.76254268726494,62.22814344408599
2016-09-01T14:59:59Z,85.69730409851542,65.12688326970778
2016-09-01T15:59:59Z,86.90062272829094,66.43731239950128
2016-09-01T16:59:59Z,85.21926264605766,64.47912071665536
2016-09-01T17:59:59Z,83.07241144222225,63.30574492862421
2016-09-01T18:59:59Z,84.1458321866849,63.493561287229944
2016-09-01T19:59:59Z,84.0612678701089,62.564683002086426
2016-09-01T20:59:59Z,81.24747275196422,59.33760061781705
2016-09-01T21:59:59Z,84.03508411527127,64.04171792527433
2016-09-01T22:59:59Z,86.11695019182764,66.92415277515398
2016-09-01T23:59:59Z,85.61743497037115,65.0986709893025
2016-09-02T00:59:59Z,85.86248318212544,65.08105750957304
2016-09-02T01:59:59Z,85.3567325963208,64.9891030146111
2016-09-02T02:59:59Z,84.16829055834611,62.35133091484326
2016-09-02T03:59:59Z,83.2464899087016,62.97465304342169
2016-09-02T04:59:59Z,83.5307586474306,62.70117513420368
2016-09-02T05:59:59Z,83.56914941174661,61.65122242094291
2016-09-02T06:59:59Z,77.34327945648768,56.38314115950019
2016-09-02T07:59:59Z,77.43025959647957,52.408655139925656
2016-09-02T08:59:59Z,77.16167501074132,52.828815688237654
2016-09-02T09:59:59Z,79.64303648473475,57.262597122950815
