,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
2,0.8672553030383299,0.32164006047637467,7.496212342903198,23.0,1.6006438147829412
70,0.8299752221077986,0.2363761382996591,6.027129037489143,20.0,1.601426124586346
81,0.9569743435066783,0.39595939224185545,6.5006030470883776,15.0,1.6036552848932628
79,0.9760027566112953,0.20199689087474504,14.704933945206133,15.0,1.610546830688938
92,0.5324752731913884,0.23763065771392067,16.080717616158992,22.0,1.611997206908561
44,0.7750858878372286,0.022603054075494677,53.887053528576175,21.0,1.6161149381433155
16,0.6685530192011364,0.14857285477388626,10.703586802609475,27.0,1.6165719024483807
22,0.9890085344966371,0.3645282061174854,12.590361507934658,18.0,1.6171385753838647
8,0.4228528028620193,0.39652871057533196,4.757179717187487,13.0,1.6181284610848643
94,0.8254109799593381,0.39693640321117274,8.057793371667051,29.0,1.6191101049023975
80,0.9873395572906886,0.29590796976358386,17.180371310415552,11.0,1.6199263997136502
74,0.9192398173251467,0.21472140296569775,29.446322915365066,24.0,1.6218095558690901
21,0.8300459379703924,0.03622487385281975,60.7399591265535,25.0,1.6218174118131143
31,0.7834653738964215,0.08518960460040709,21.994909820500276,20.0,1.6218244028812385
38,0.27838675523896605,0.18468220674437444,36.382643800229175,23.0,1.6222095526921576
28,0.5848400317742897,0.2086185411200056,16.90937532658618,19.0,1.6231299534012746
85,0.7495263117546556,0.41290678966131156,24.85292536533126,15.0,1.623581061315403
39,0.12867278408643373,0.30950916675592216,5.267822758203023,15.0,1.6281954380099082
65,0.6699861089267607,0.1542922313395366,19.673474473059816,26.0,1.6306748920961558
61,0.9659905480112498,0.18764729664723426,29.14406370524971,18.0,1.6320975613504496
97,0.6969439311858238,0.35894967486029017,30.840394245929303,31.0,1.6323473325336406
45,0.7645934619774729,0.02373709357109044,52.690857963466065,17.0,1.6328140304796004
93,0.5872886714128747,0.6725880404759983,10.741093170684785,17.0,1.63298064556924
60,0.5621634366015968,0.05354964291420916,44.72689409412257,14.0,1.6342517576613835
82,0.9527735058466469,0.514170635799884,6.165047392787989,12.0,1.634983489912472
72,0.9933262517764918,0.23576674319560914,2.614955337650539,19.0,1.6366086987796322
73,0.8956053634020968,0.322382209776862,34.0477513812939,20.0,1.63969413604556
29,0.6634979230694984,0.3353108017344779,23.365491979561796,30.0,1.6406231662364732
76,0.7269517774980458,0.16517061602975358,57.99513511514878,16.0,1.6406954836781495
52,0.8478827742784074,0.18026264097935527,79.9694811451124,12.0,1.6408550121996501
53,0.5562816079000925,0.05647233394896878,44.939594419258555,22.0,1.6420999188496062
83,0.9100189098545626,0.3790023709880931,3.0983184535394983,9.0,1.6424597127249116
89,0.8539989821058487,0.48532286904619876,6.546815398431437,13.0,1.6437426282197127
32,0.23992443178615663,0.4305924501737203,39.622686728537836,8.0,1.6439139646666938
24,0.7059768801107305,0.08635373476614705,23.18029493391983,31.0,1.6444000159437382
17,0.735326648907616,0.13356394711908373,26.957969750600434,22.0,1.6469092470761342
7,0.41884154542489094,0.27693400909462756,32.60791708863828,16.0,1.6469695336937549
88,0.10372031832838435,0.3424281659598205,20.908647276555275,26.0,1.6470380382133114
36,0.8417828101660925,0.10122933522453961,58.91431204510093,14.0,1.647048677397365
96,0.999394101358671,0.5687143687416567,13.226519775196653,10.0,1.6472973967045759
90,0.876538313769932,0.27458243607948674,1.917405690765853,24.0,1.6478436367161824
26,0.4934823078034434,0.3268651633960624,36.63841887107604,25.0,1.6485526272910824
5,0.9147000342352914,0.8169261680784392,4.6412967205353555,35.0,1.648561202586955
11,0.64651728516398,0.8615313503096046,0.7792089131551276,40.0,1.6496661994253898
14,0.5358863681281653,0.22464036982131297,74.57415115815222,11.0,1.6513819778382728
91,0.399812863918011,0.3161298992082728,4.221238962352326,14.0,1.6521067637112092
68,0.672291962456339,0.29898568522023644,11.526681668552078,27.0,1.6531368756584424
78,0.6404459113874608,0.11392205067214912,22.01427601303561,22.0,1.6536780389010513
98,0.9601135289517533,0.44082164340098406,4.314947538628971,12.0,1.6546358277528137
66,0.8065272432872951,0.34781779617017433,14.498840592172845,23.0,1.6557353053458281
9,0.3923519365035245,0.4781758926953645,19.08526175884527,21.0,1.6579541242114397
13,0.7417939041813557,0.6717336548649948,49.617426154521766,17.0,1.6600196562349836
69,0.7803896403136583,0.021639889946756505,25.883401035940775,32.0,1.6601861901561132
35,0.9678863915969657,0.37699897768597485,15.938156832403564,39.0,1.6607729443412667
42,0.5987843316360723,0.5510348928596798,47.42154429231262,10.0,1.6608659917725725
25,0.8085378108497938,0.2652045362155772,6.916513173465043,37.0,1.6615472018430382
67,0.5006832658892231,0.0729674886179625,8.880092575983188,30.0,1.6619838767642112
47,0.9453782084576237,0.8518102780201235,54.64384207418677,11.0,1.664211674631267
43,0.4656603114902187,0.49920016578150045,3.039127961633379,34.0,1.6643403184213654
54,0.354566454475706,0.2541461034339615,53.38146047425179,30.0,1.6706422637693634
20,0.8724191970245583,0.04196411301775538,13.99543836084235,23.0,1.6708416045559742
15,0.6091765079886885,0.1498215843271164,31.43807647598651,28.0,1.6713062169338062
71,0.8357083507169755,0.425079301893907,5.382927605366712,17.0,1.6716363047100937
23,0.8104207691510331,0.15071667162823243,11.38617131863599,49.0,1.6721881949805852
0,0.5827072847487397,0.3035607157341024,17.8086838517278,29.0,1.6723565027181946
46,0.8684195473294349,0.7186539635399348,73.91485574450645,8.0,1.6741720239044178
84,0.7969620275758648,0.49264833919344003,12.568727125109584,18.0,1.674840645794974
40,0.9967243016849086,0.7865056182804964,19.897365094977644,29.0,1.6751585433618328
87,0.8933663668880294,0.5914829632653815,18.335998078238934,28.0,1.6757087519249179
86,0.9275748971202975,0.5290195633057247,8.95090744961924,20.0,1.6775589465992096
33,0.8970498819576154,0.28309266860656856,9.928513900502509,36.0,1.6794034526810786
59,0.4239730848060457,0.28452958793429467,49.552272926119436,25.0,1.68049009332623
18,0.5274369500028362,0.5905031031090737,1.5164678369068638,13.0,1.680853495468085
58,0.6946911868849484,0.13062833008109356,63.945015294323824,33.0,1.6814050821743074
75,0.8621105979182994,0.25780961707013306,0.3945553044608676,9.0,1.6837236153141515
