,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
22,0.8704694705718479,0.2276588729316904,67.5003476492275,36.0,4.4634946623284195
98,0.7271423157791487,0.06792638702597582,76.17263100967556,49.0,4.471359436503108
25,0.9327226000667893,0.141429201771539,78.98589982280679,20.0,4.4772569601613394
97,0.740189096033534,0.1256207399928562,76.37145080774802,48.0,4.4889394371078435
58,0.3549279960728029,0.15509449901936867,47.174193329931775,28.0,4.491315924922003
63,0.8760591428911906,0.06401624917872187,59.782325588187675,50.0,4.492842964243287
23,0.8669193681834317,0.1365983635547563,79.51253961661922,28.0,4.498492549394351
47,0.5263634016797029,0.0642231712196646,55.28572863286755,18.0,4.499909023069934
68,0.3838301254470473,0.10930715985497616,54.19758536339155,25.0,4.508599940218637
82,0.7118501473794231,0.1847154497478154,66.5755672751726,29.0,4.512342756431386
76,0.30794697363485835,0.16379058781673372,62.36721725212153,45.0,4.5127903843483175
32,0.9418181599577108,0.11508225889514594,69.90018472203774,39.0,4.516362296548075
31,0.4906437775569802,0.2326428861921647,62.798839136281615,29.0,4.516608680570559
84,0.8085592270338189,0.228019608822718,42.48503629724215,37.0,4.525816369481949
53,0.9584015985181057,0.10867502065351817,62.38060929696566,47.0,4.526515191300095
52,0.42476598471615173,0.23457457027793072,57.769426207310275,33.0,4.563193080079743
28,0.9955379554906117,0.19372139483672585,62.79006932797498,33.0,4.565512526295629
29,0.9249390061075823,0.08701967693524984,74.55342846268097,15.0,4.57914022057657
20,0.8420213887600836,0.022318449111642713,43.0673944771339,25.0,4.58278396511393
13,0.5581654455754604,0.2729030469553392,45.98453049413048,36.0,4.583086322265397
40,0.1472848226065484,0.16181927863001994,47.58130963079207,50.0,4.601467607686437
24,0.8892019263848215,0.13411550677318929,79.66798334488746,37.0,4.617937685432448
85,0.36612941125518667,0.2761791974357102,63.907269160664626,39.0,4.618673590978717
21,0.8857700716258612,0.043515585082132324,41.49965002854811,27.0,4.61999036291953
60,0.5857522780149935,0.21086009230550068,70.23458772975866,41.0,4.6244216639722815
70,0.3334783656780738,0.07977886792669978,69.16898250577577,20.0,4.627641929855542
79,0.15413723739788926,0.14476112442810746,53.43396915541125,42.0,4.628010515527399
88,0.9377552476500456,0.2175755947111757,60.84400518418283,35.0,4.631091543151191
48,0.911147390672841,0.025918548320479434,65.28051575604141,41.0,4.632099177997954
34,0.7495243390002406,0.1926804717557258,36.624763573386915,21.0,4.63250482572411
95,0.5562008836139946,0.17381951961305775,58.96219953115657,20.0,4.636387546124665
99,0.7690093854839988,0.02012376752433563,79.2566624380336,49.0,4.63979240733548
67,0.4923746358539615,0.15735008311001147,44.79467580986573,28.0,4.641427244610394
66,0.1957119843037433,0.2518684407567273,47.613644421439126,31.0,4.642127209448987
15,0.7877951866959114,0.04944938264217198,49.59491504546804,23.0,4.644175771800091
80,0.6153194980926621,0.05370806775073919,17.39601560609421,34.0,4.645061396146943
75,0.4430658818168534,0.036544355366942616,10.448916028017475,27.0,4.6493493578025165
54,0.8454620141101787,0.17579968995855033,67.57058430555836,26.0,4.65767693685381
93,0.2619549754821776,0.0885187981652859,67.86231200825368,44.0,4.658301159585808
65,0.337647666810008,0.14197278480886,39.7498028869514,28.0,4.661955776579833
64,0.11671634053983077,0.022297428785117895,64.64726651944773,18.0,4.662948182598988
69,0.23126832274888331,0.20500917109318,30.354049400677027,36.0,4.671953260695713
26,0.9847025300349224,0.2535543652414464,66.33684177578911,19.0,4.6786849397337695
74,0.1881949138816772,0.12437540271037159,24.23605191811974,22.0,4.714163838445171
86,0.9761921284021156,0.3125994777568913,71.00991733200283,31.0,4.731089276528448
81,0.508660695783234,0.09731621972670344,75.13604692835072,25.0,4.733433361129968
36,0.921421020017924,0.08369233904651102,68.39928100171109,33.0,4.742350556773146
9,0.19444011994152083,0.3878905568474303,57.31995954435963,40.0,4.743120680692805
18,0.7516353621546744,0.42823774889593835,65.75911844044005,43.0,4.749054667580377
51,0.7254191063622606,0.26563904938479854,43.757150019305854,37.0,4.756299374603501
19,0.24657867954021903,0.1859882373052233,9.772975797951695,30.0,4.762101656977941
33,0.6411073880455104,0.4970278972618774,75.61095545619213,43.0,4.770117608736276
41,0.8285825426167759,0.22396433140427652,37.9693454423071,21.0,4.781020069093239
27,0.7796726796271432,0.3498774692155566,71.32619442882353,18.0,4.794809243763678
90,0.6577937564674395,0.4725852226799337,56.13949668615647,27.0,4.8096587577658
61,0.54247832758079,0.28341760168573565,49.61445542012362,38.0,4.811523689626004
72,0.41858940671393485,0.40370871555790705,40.54021989947791,30.0,4.81386894565402
94,0.9032227746993755,0.40344013779078763,47.29031860386563,32.0,4.814111425951966
71,0.2974693709369685,0.35825515815377945,73.60077949739423,23.0,4.814319251567363
39,0.6222481225679105,0.39843914475470776,52.458684932323585,45.0,4.828123261157689
3,0.9577439267453423,0.7082667490817257,41.69635801062737,44.0,4.854823483113608
78,0.941125596167895,0.2496283862770955,48.92910803621102,13.0,4.861623393246757
59,0.27051778381081004,0.46989409791085907,34.653460581058425,24.0,4.8712675270225
38,0.45820323964207127,0.45634791555341314,60.187513206144445,30.0,4.872985736974177
35,0.9987299299731363,0.33433255341934764,59.364106500524905,16.0,4.876023106497332
96,0.5356096167325881,0.615125109510026,73.99068865686277,26.0,4.902973061051519
37,0.7400050476397024,0.5626554136212546,76.67558347321176,26.0,4.90555055422199
7,0.6769848594940228,0.653494368847826,73.32021494969297,9.0,4.918957707484181
10,0.694030025579427,0.639677686151222,26.91219331523828,32.0,4.92948636521548
89,0.6822329287360687,0.5012638626824919,78.23604382790788,10.0,4.937196394635235
4,0.5179348691803972,0.6397875281924026,54.425100263895324,20.0,4.93862994020517
77,0.39531302689713277,0.30039488799461456,57.21165565752094,17.0,4.94109783757521
30,0.8156018385775645,0.3273903908696322,79.62752528168247,8.0,4.948143017038053
73,0.47220942623716855,0.3294203023937057,21.75959329577873,32.0,4.955588243002302
87,0.8503801015112582,0.3455328478709676,50.600079989248336,15.0,4.971854981035951
17,0.5999824916609192,0.617370645143802,51.42289229749417,48.0,4.978108716388016
57,0.6517289514105495,0.8682828898725248,79.97935118769556,34.0,4.978214912876235
43,0.7044910682482028,0.8012081335901209,17.272357550915885,35.0,5.010070783230186
91,0.8304409557796486,0.5502505286165944,45.65019837238176,24.0,5.0168395753637185
45,0.35868643722780125,0.6887736981929367,72.96330767124842,14.0,5.02398415836034
1,0.13278190645068275,0.5268742148790052,32.404879387650894,16.0,5.0243852501092245
2,0.6503986975410293,0.4248433618943347,14.137596192865598,50.0,5.024664763363894
49,0.8616623751343723,0.5243287809460051,21.89746050083144,31.0,5.041244685188593
14,0.6953556423829209,0.5962573189815112,56.27138641453857,11.0,5.045235042588407
55,0.7786893190803357,0.5715187088707292,52.23496929506223,21.0,5.055785337964913
50,0.7970862489955893,0.42386227153536976,77.11455297192198,23.0,5.057635765714537
8,0.5575599204368107,0.50404925599843,22.330087730691215,47.0,5.067497267481126
83,0.7671610258158279,0.4390779230973446,36.041336576567176,19.0,5.079799104950189
5,0.3435084160191967,0.8890686252053073,28.152794190976124,40.0,5.080571109586853
92,0.5748525205061477,0.6730038087651214,32.34860514617344,22.0,5.11051939078385
62,0.9972690321449251,0.37547427295177654,77.9071380174238,8.0,5.119902476140037
56,0.899211280627923,0.7631830259068076,72.45389306736732,16.0,5.135394856227396
12,0.4131897792755461,0.6300691858131972,33.45767998779129,13.0,5.142364577513969
6,0.3989068127977011,0.720562976936973,16.0647544904694,35.0,5.185279512167993
42,0.9612921214569081,0.3114022323622552,1.2285590499991699,39.0,5.247854134384528
11,0.22078448860163757,0.2886644429216412,4.386113200978535,24.0,5.24894220646433
0,0.9798623748600832,0.7240340634107251,5.7960137008883095,32.0,5.290575020401337
46,0.6697848707209227,0.2983338400537709,30.807227673641805,10.0,5.290693763929724
44,0.5814057348049513,0.3709156693466708,26.77949838776292,12.0,5.317241669424884
16,0.2983593170007231,0.8244449639186395,9.522887521319802,23.0,5.367101117413349
