,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
28,0.3742932126217036,0.13565658204056558,66.07760515817606,35.0,1.895272854560224
97,0.38200240055415363,0.7979147575139668,56.24272851469677,19.0,1.9067431796664516
50,0.6813217988879746,0.340884498883008,60.77480432099377,21.0,1.9078031260645303
80,0.527012489405974,0.1279941976447693,52.782086469753246,19.0,1.908887959941051
95,0.6136011240188358,0.26073881582816105,44.7341170307065,10.0,1.9153184529141156
69,0.2696331432974148,0.2735710570827622,24.144338625731375,22.0,1.920872922356042
16,0.30740429124928104,0.4106483555636037,34.48184916055458,13.0,1.922386704026202
57,0.8059416251271919,0.39579802553702953,73.60397777591736,16.0,1.9298247910149173
35,0.21089218292050052,0.10244092906237656,23.360381085519908,18.0,1.931606327494443
46,0.3924898401303881,0.5771282931686429,46.716502835077165,28.0,1.931783494378369
68,0.14324361345150846,0.5550651881100999,51.280250949728135,13.0,1.9322194774346209
29,0.36691993152741714,0.14734116275186782,65.51021269325815,18.0,1.9337005296116176
12,0.42455751207054193,0.3067465752714142,43.44103781210415,38.0,1.9337091880301553
15,0.14089219742941822,0.7359341187324563,78.09175163003233,14.0,1.9339679314857063
13,0.708658971730213,0.534131057879307,33.75589575396796,15.0,1.9344812632306578
61,0.9237295896756108,0.6151049799313746,54.94783565858074,44.0,1.937179581740245
18,0.17454117670592123,0.25006096567642067,57.323382230940815,8.0,1.9387824904596938
5,0.5513364821625213,0.5924901868778237,41.95659750183997,5.0,1.939670715222172
41,0.5775664687893188,0.16221631143117213,44.54476227879474,25.0,1.9426243641850893
44,0.2683249656663125,0.43720569311640806,74.09464046713533,15.0,1.9426705572779972
92,0.48267494090389207,0.3805514274712307,72.10466252140766,17.0,1.9458735896490524
39,0.38233577059029955,0.810552980739466,38.38115232462473,8.0,1.9461747026152023
26,0.49504319962896765,0.8282418693237528,55.027051579409175,21.0,1.9463083592570865
89,0.597092349144833,0.4371894148304749,59.75657539702556,25.0,1.9472428181874617
65,0.421897022528676,0.4037808635793581,36.18476880696342,12.0,1.948110482898192
