,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
51,0.10115361756740232,0.00529097044597069,39.02539143169567,40.0,4.432921863304165
4,0.272529323527982,0.0051970737877557426,39.412252997110635,17.0,4.452544765766087
57,0.6563908856218457,0.0071884037579031945,49.922996486182484,18.0,4.513271473304744
69,0.6558514837702463,0.0066738777347304995,38.89920319100515,22.0,4.5333900467994495
21,0.110965593309584,0.0412894652523203,37.04140644006447,33.0,4.585247009205065
22,0.11724713277254672,0.01590348178391824,39.0687365443062,31.0,4.7720237980341516
34,0.34420058835429707,0.013689921494108075,67.52832345301377,22.0,4.775299346960967
25,0.31957390535962427,0.01324634903320399,19.738429706229926,16.0,4.776213355516137
48,0.2809259815957993,0.16370379750476108,46.35806591246044,42.0,4.796857154713867
65,0.8262530766715594,0.021202319048169965,49.955261993316874,19.0,4.8033346441239155
40,0.9128249469437029,0.08656919776657682,42.97325285748732,38.0,4.814890851478518
32,0.16320060163011638,0.2453718332181807,43.85889526158651,47.0,4.8215084968005675
53,0.48517303031989156,0.28000091295761237,55.67610957164434,40.0,4.85252471896319
30,0.46692435174916813,0.05180662165462585,35.84265785001881,26.0,4.8596114900486755
52,0.3584295213927852,0.08666022236615437,48.605328574194274,45.0,4.866834204328231
33,0.2262095557304793,0.15783166489192862,10.535217017664795,32.0,4.8811823987264145
72,0.9564522528233342,0.22015899404946435,65.32031184380804,17.0,4.882220292104627
68,0.7581358840858042,0.03476397215006233,50.623688857844286,24.0,4.8936243077003
47,0.7048109700769168,0.23488126937528,79.46464946042596,30.0,4.89445818965235
37,0.9848945130802649,0.13858060647204765,23.25391896835209,36.0,4.896435858811989
7,0.37953100772022175,0.1899684260901943,29.107752231328398,43.0,4.896908017859346
14,0.4403242663646142,0.26918482739194016,48.935314377387805,29.0,4.898774609581002
62,0.10417471442300749,0.3818032216278534,52.907982234265305,43.0,4.901307534483966
61,0.194467011230963,0.1987202744912442,30.87535337148107,32.0,4.904187528559679
12,0.7899052139225635,0.18410606336090538,76.20870915510085,12.0,4.907690858592864
1,0.5926533895133609,0.7546998755601079,1.7281899561681928,50.0,4.915150833976191
77,0.7505783305361453,0.0338466674242565,45.229190147964516,14.0,4.916439606264086
36,0.10168522058820695,0.37273395228207457,32.66170971882991,27.0,4.922121059188168
64,0.5990312389819853,0.32660541520583336,75.29206955692197,49.0,4.924901139301989
75,0.4974059678991599,0.12604341662468765,57.955272447615776,22.0,4.926827336397164
50,0.4197040093869239,0.42453691927693116,15.103554108710416,37.0,4.938439797386706
55,0.5291315129251128,0.5983750043644934,40.48438271836163,50.0,4.938630606048488
18,0.5043480948618685,0.4115583554468301,54.42452441099811,41.0,4.943896133888697
78,0.7049679394915456,0.17056367039658576,42.74405909429434,18.0,4.944500044157652
44,0.6251730749149207,0.4519197754665252,52.05671535876143,48.0,4.944881823257342
28,0.25824214891697994,0.12110661570175107,64.47607529786319,29.0,4.946510806396222
13,0.6221020718590954,0.5731624163074714,62.95950115938861,39.0,4.946934960353026
20,0.3746675776758348,0.054469598664878965,18.197128891353966,14.0,4.956741710158607
66,0.6788606578197507,0.06938111683013112,40.47821922213956,16.0,4.958947816090582
27,0.17997119621363536,0.21211149609644137,8.463289717210905,24.0,4.9597056672140365
24,0.1879975688339543,0.1245273092248261,37.7682215382981,34.0,4.959977407369864
63,0.3736254333467393,0.16202837428260902,63.38747462555669,28.0,4.967834655765773
76,0.6775172989775631,0.2569901040129701,36.45742657020815,25.0,4.968370523390924
6,0.9716775229556528,0.410631592697779,60.651933369121636,18.0,4.97199308884515
10,0.5870630604861601,0.7214661624216668,72.51637495460069,39.0,4.975621540134649
3,0.5896461482558994,0.5691825098647437,49.92371067789281,46.0,4.979054902604398
73,0.5841765914970121,0.04584194831373243,47.601680542264816,11.0,4.97978402081511
46,0.787139871720298,0.6294049792922232,69.6971249046786,44.0,4.984525259995475
29,0.3922660060885622,0.8202286108563949,41.60724134319807,34.0,5.000501156827773
17,0.5119739360033724,0.7290473724092892,52.43121074268168,35.0,5.006859468320904
5,0.8983702725681507,0.5404450115386478,33.25234376651323,43.0,5.011400527369077
54,0.16427151385278677,0.6784470429223008,26.33858123229173,20.0,5.011440779911231
19,0.2460739874130059,0.6610920942355414,26.82250078096151,7.0,5.016313812736526
42,0.14384910166880008,0.1871089631850633,32.12731757617852,15.0,5.0169400859869935
23,0.20359720270478948,0.0908039180122169,17.939958357022817,25.0,5.018166600540203
60,0.1411022088133242,0.3381976899368052,72.50886180036136,29.0,5.025019725775227
58,0.23580882881073598,0.8837563039256309,44.44574467188492,26.0,5.027110314718739
59,0.31722614337238325,0.7742915817322311,20.96951784364922,12.0,5.031400994955855
15,0.2985095528237288,0.8888516669309241,7.954854195121856,50.0,5.035301886835337
70,0.8756183633258907,0.10176015087197825,27.94677463000064,14.0,5.045525354349178
31,0.3016071977744498,0.36040468697521744,58.00358375144258,18.0,5.054269457578654
0,0.9908773160685636,0.7045963530998387,71.94126911883869,28.0,5.055536934089854
9,0.7832804833294499,0.6180410377605465,77.3504319752264,20.0,5.0580412439177795
2,0.7375965911648348,0.5570522456343783,48.93076484168242,23.0,5.05916550942078
79,0.46563230683036555,0.30314748113180906,54.4774403389574,7.0,5.06246555545376
16,0.7113845562797927,0.49318923444367174,46.22633883856073,21.0,5.064164926165479
49,0.8401276469843544,0.5229947773575699,24.132187304473312,10.0,5.0766325741104925
35,0.451842990673657,0.05959636858709694,0.9378429664147276,9.0,5.078092991218777
41,0.5432865144825413,0.29259076230625447,29.226348494797616,20.0,5.080846709303714
45,0.2143335062941395,0.3513571077911748,4.95909940514575,23.0,5.111112146674713
71,0.7334514216856673,0.06962419603793775,60.27239439348089,6.0,5.125026331279539
74,0.4353028440038924,0.271742658035943,44.206240323457,19.0,5.141871779502416
26,0.11922164948393822,0.30738436470049535,24.031795852060448,11.0,5.164170989810818
39,0.40624170904412327,0.24116579872462515,57.373165950416194,4.0,5.170820699828311
