,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
41,0.6288034573997996,0.00574697997154398,38.160454920391025,40.0,4.346995231176783
34,0.6297973873627051,0.00696843675530634,26.43153541644147,40.0,4.349456471633692
30,0.39061925185774093,0.005134770418764298,44.71573011344761,45.0,4.357787420755462
69,0.19904782240399754,0.00732075804364719,58.03311487842066,49.0,4.368051138318098
76,0.4894567028043393,0.00661994148161354,19.973896274500724,50.0,4.3852654301837335
24,0.4596846275321711,0.014587946756601043,27.462237031303843,38.0,4.510784303196242
68,0.5442731940245638,0.035823008812668186,49.54514512597156,41.0,4.517323614729184
39,0.7486730382240054,0.10383628165645364,32.65713735241616,26.0,4.561315160988466
21,0.4181847382432325,0.03628180734074135,41.93200897621429,50.0,4.569079071346519
37,0.9791672744983948,0.010110446279782411,14.04641796417406,30.0,4.573247685652782
4,0.3064152680484128,0.01086960203382696,56.0183860099441,42.0,4.576375161320224
65,0.37839451029201887,0.010101700414799852,44.81328174578854,45.0,4.583101692479762
74,0.3871812126480185,0.13576829280748826,36.15230211094428,32.0,4.601900425667339
23,0.7799736364755022,0.12036461016983623,42.37300292955833,38.0,4.6121432542467
66,0.32463012590029294,0.10062349293502874,52.66177452984856,43.0,4.613801630469217
73,0.45282143738855707,0.05412876701293182,47.605430131100086,44.0,4.621799813474826
67,0.4417137636023061,0.12945372180806497,40.26607761273336,46.0,4.635446485563372
49,0.6423002186946223,0.1529103866798256,38.63562553614024,32.0,4.642331172857395
1,0.4140724427354905,0.02383150710348491,47.795024684965774,45.0,4.646912193160648
0,0.6015043954241083,0.5588671980264133,22.82022531382622,50.0,4.651814797722121
53,0.8492921377403055,0.04768751585115458,49.82012652605603,40.0,4.662435187797698
58,0.8168208271934113,0.16626535633254527,42.62910129058694,15.0,4.683486597198512
77,0.5613401398734827,0.16828580787316597,69.93486323330046,39.0,4.687672121051662
71,0.5054382884488086,0.07525425981793377,43.44660869101089,47.0,4.716610326079297
20,0.4145465872107827,0.14523248861023874,35.44193234366845,42.0,4.716963105709502
70,0.38091709952572467,0.1837844564448104,32.91529619239217,37.0,4.724946099032349
43,0.6414609304323226,0.14904643341228407,17.012666688911825,26.0,4.725705831560347
51,0.5823926873344989,0.25984964559715984,26.040566277395985,28.0,4.727496930674237
27,0.47197057394880776,0.08278790994454724,27.90181382208464,36.0,4.7284404772065685
40,0.35036391610102685,0.27970137323361927,51.949969711593596,44.0,4.733504131967229
11,0.696443709486082,0.7665136290662726,7.8037814000909735,33.0,4.741571322682995
64,0.6089437375204669,0.3558086997043017,17.845726669246083,40.0,4.74199711858061
72,0.30024569260883766,0.23656813858042897,28.596057052613897,42.0,4.743687947101825
57,0.25756535666643565,0.4647725621721906,36.86241443230285,29.0,4.745361785915364
75,0.6604170115072767,0.09824879031211324,23.048853629997506,35.0,4.755246249679671
32,0.1084208009224995,0.24788438215019962,35.20702001856693,30.0,4.761642963777057
36,0.6685513160848147,0.5957381040359659,79.821409144618,46.0,4.763237197597806
55,0.7613828381456851,0.20951065831378995,21.39299142729674,25.0,4.771283877136126
48,0.910153150483807,0.32520560957811645,31.121903572587602,48.0,4.771403021507359
19,0.865938305872176,0.7441145087651532,60.973312022317934,16.0,4.774767418642196
8,0.5739481858470522,0.17676999924052897,49.26152043921223,10.0,4.77967037999858
78,0.26515527679422485,0.2751919368942877,26.260915947655498,37.0,4.780685128149462
29,0.47491710666015496,0.200627189285926,19.059817624410726,40.0,4.782217894672909
45,0.5156518132347993,0.06769793369456938,38.08825252437853,39.0,4.784966583267642
33,0.20256950074651453,0.3874078390808943,46.23772817047109,35.0,4.789358922946415
62,0.9474810682124273,0.0781806233959496,63.220064072764714,47.0,4.801830556631786
10,0.4078159469993826,0.5154034489376688,66.28353347236292,33.0,4.81531442253123
56,0.7040985577842366,0.5306318396289755,65.35983487111095,50.0,4.818531657152818
44,0.9612308549093654,0.22094564702101233,25.00553868513248,35.0,4.819411419583125
31,0.34935075764027834,0.31465954823258485,21.070426263410827,45.0,4.82334067148629
59,0.6822542382093938,0.3032615794399621,76.39184543381779,38.0,4.828954929019492
28,0.6775419876054815,0.5821504424612005,29.94295641951133,49.0,4.833258775811729
13,0.6016786412317212,0.23186785514137434,72.21141622675009,12.0,4.833695592359873
18,0.530804549616512,0.05894962603315943,33.9994102640103,23.0,4.8370966428556175
26,0.7300091277778644,0.353206058154216,23.68301637757168,47.0,4.840810113057064
3,0.13708503369585295,0.4141164827994841,49.87226811544811,28.0,4.841046721682968
9,0.23011249702084466,0.4504927772587656,59.337175878067114,42.0,4.844066020139405
7,0.9281912508972184,0.8795315349732653,74.0087416766347,33.0,4.849505936428947
46,0.5758633197494871,0.6492542860115916,55.78915160622782,43.0,4.86206683762161
79,0.5899268656223879,0.21609916994364703,33.2353615634792,44.0,4.863036791438995
25,0.484954664522177,0.12384433203897208,0.11253494270896525,37.0,4.866728393977704
38,0.5516961366199609,0.18496673727173024,46.3758580263748,23.0,4.879029522318231
12,0.8906004353270244,0.8831264990110185,60.59926081748213,45.0,4.879052147315
22,0.3537807232684896,0.3493685367926147,40.33960042784033,49.0,4.886250771284833
5,0.5493356719420731,0.2896099989041096,14.125554297651025,22.0,4.904550716657565
17,0.28833676926235086,0.8242882213640077,10.460108454113627,28.0,4.908282461771647
50,0.7860730387917881,0.3911789970782683,15.542589815542584,34.0,4.920677946650069
35,0.809677756542402,0.49719110911345193,0.1676313437551542,41.0,4.920814382960461
14,0.2892977516529428,0.8563268527753296,59.45712647961987,16.0,4.922532381480005
61,0.877141950744464,0.8207586062803882,30.0309382341598,33.0,4.924867660185508
47,0.7193041207329047,0.49661766141640107,68.50530340462477,20.0,4.931763223712685
54,0.5132808316341095,0.1037001846488379,12.360898631833798,19.0,4.942120958093832
2,0.15742712708712864,0.26735251572451346,52.875889280593526,13.0,4.973712900380562
63,0.9975231968811776,0.662026784931661,6.497521444035282,36.0,4.980115656966217
52,0.633312122647803,0.739493146734662,4.240886881175335,43.0,4.987462447429932
42,0.8377012471728116,0.42695221839031955,5.1697647389526935,31.0,4.993157493714848
60,0.43027119043534645,0.03194722688483849,55.9537486481415,5.0,4.99318108205961
16,0.6159790392693021,0.6668218237894022,9.798725081892643,7.0,5.033564159489267
15,0.16302203271108964,0.8735760573032891,53.43810612600017,20.0,5.037951426555976
6,0.23025770403435245,0.0551201632876706,9.620782236643826,9.0,5.107739019151483
