,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
80,0.5700211580641578,0.2574007156626583,49.82056099477479,10.0,1.8520997856204842
34,0.4885746807929381,0.846377459503305,49.02952176047958,22.0,1.8707318897616458
8,0.6869718858858108,0.4691016231327189,24.295070171208696,18.0,1.8709892076558579
67,0.7478209057638953,0.28156043138390013,47.40356489434671,16.0,1.881759305583927
56,0.8398468400114706,0.2761872142724401,57.31510636527166,11.0,1.8853066192669188
7,0.2593219999153492,0.8205128498328191,72.06085114847097,15.0,1.8882726667337875
97,0.667426655226686,0.6306942694344793,33.22038372149636,11.0,1.8922117681077992
71,0.6423883656562572,0.18357624556845448,53.10363253742396,27.0,1.8925886505425087
49,0.8162064168858014,0.4038612921360885,67.14387096013493,16.0,1.8931315947644456
88,0.2608600941775512,0.3475804261608827,54.37048162374363,20.0,1.8964209451867873
74,0.5157488290907549,0.12783047421686086,45.468097792954936,17.0,1.89756870641283
83,0.5359264207558889,0.3768440607465871,63.101502537487264,12.0,1.899270634308591
66,0.8601852397778136,0.26453250298010067,57.703811641916076,6.0,1.8994264217643924
47,0.7296491551371055,0.7349261242592229,34.76198075260752,10.0,1.902905186004001
59,0.19025455282448905,0.3216595876180063,41.80648082685751,4.0,1.9038889724363357
41,0.5060866507174115,0.4400536151927613,52.19512378107882,20.0,1.9051120273797815
65,0.8380525013562672,0.41221435469234075,55.8666094775803,11.0,1.90513614259297
57,0.10820449649675862,0.7131491186081571,36.67559759402891,29.0,1.9051708860927863
86,0.470130011929002,0.15904182937953482,38.14824269841421,18.0,1.9079921503953472
10,0.5186207913633866,0.09225702848777022,37.85204880573004,29.0,1.9082919676642272
82,0.446313064774652,0.7499483908076574,43.42565579636113,9.0,1.9096422932396575
16,0.7004006195301297,0.047770764089851404,8.562239285702695,33.0,1.9110789909948822
21,0.4156674363126103,0.2863862102681626,33.42782101849235,12.0,1.912008442039497
26,0.8970639880638234,0.499304741566575,34.17199825391198,23.0,1.9120776854045893
45,0.3881712494195579,0.4658050042030223,55.906560046677534,7.0,1.9126325149378454
89,0.36356251214266855,0.653387515281054,28.198098880044327,34.0,1.9126688035990593
70,0.7873837381826696,0.3542078894775468,39.680448435980225,13.0,1.915049879181845
95,0.6256568684792767,0.5582491322672206,74.96179434018339,26.0,1.9163203523497223
60,0.3041658246806895,0.07886659508237076,26.533062435099417,14.0,1.9167668707719974
52,0.5851890091456631,0.777577988080631,30.69647226593679,24.0,1.9198896151428284
93,0.4011519406445856,0.24958651019441694,43.02189071653439,14.0,1.9209292415224974
28,0.24781120026859452,0.3548776102997907,39.60885019654483,4.0,1.9223033291006109
23,0.7526134570169851,0.24826177403278174,12.891688528885172,9.0,1.9225142796885668
33,0.22087098802693328,0.33604946415615466,33.141080532944414,18.0,1.9233331429706388
42,0.6126188250131411,0.17417779070472084,44.38561595051571,17.0,1.923742134729205
22,0.816638518566319,0.6833784563283949,78.06295705903364,21.0,1.9237971000816965
11,0.14976750603071523,0.1280104590351253,53.745740991660206,39.0,1.9246563566987849
69,0.5599055699474302,0.3066500017082403,49.90908490807546,19.0,1.9252551513212515
68,0.7447702011952627,0.22683675337624565,47.43606093735008,16.0,1.9253938649508742
39,0.3752693841632612,0.6229298312198384,14.653457949498762,25.0,1.9258397815020147
72,0.928448813591184,0.4597404073904843,60.88945251421344,8.0,1.9264680021634835
63,0.7984714134816183,0.6917204286479606,73.20289331397235,22.0,1.9274216468806495
77,0.6958721365817981,0.48475377693013505,32.00205259280251,24.0,1.9279373280884928
0,0.25354936490361724,0.4230241477398974,40.581358720055405,31.0,1.9280903266688616
61,0.938524117016635,0.1525243078606115,65.67485136387276,33.0,1.930017008185333
14,0.3108920537120057,0.383806797549787,43.7681037754307,23.0,1.9301080692478159
87,0.3334950673973549,0.594680697959181,60.89548877005454,10.0,1.9307500960247987
36,0.7148896639033253,0.7379140813234436,41.828224124122755,23.0,1.9310654007344812
17,0.14071423582767933,0.7746145812789835,27.338606321264788,48.0,1.9316177457537043
78,0.9988493805328964,0.4332102630037129,69.28891134183218,15.0,1.9317151405348825
62,0.6937738733728087,0.23734573350000426,30.48905836820193,25.0,1.9323334129025427
40,0.5581164058005772,0.30352668285226114,38.10085617598773,36.0,1.9324622879933007
94,0.45653806416181214,0.3255413666478506,16.68774996016796,32.0,1.9337739469986488
48,0.5414494441520238,0.20869804363945912,18.17135525772553,35.0,1.933887742742393
84,0.6414684138331654,0.07750661426413641,35.491814359301806,7.0,1.9339592245499424
54,0.9937263818928979,0.37276863967861185,9.515168211750545,21.0,1.9351100856469508
44,0.4863540979939367,0.039458288895322935,28.60326549223079,30.0,1.9357844047100399
30,0.589707047092883,0.7183963942590488,59.07483720684091,9.0,1.9368685022251044
92,0.4176992943749926,0.193667032740158,22.191740638117764,23.0,1.937554073975397
6,0.6674054475377786,0.8220219910288675,25.447810228063663,15.0,1.938806296138916
55,0.4230668625444216,0.6430147444789299,76.73310583911831,46.0,1.9432784625128452
19,0.9573254338549496,0.4131988340125417,48.50332526315501,42.0,1.9439648816556516
91,0.5939273647947749,0.2172457059789819,26.185328367436885,50.0,1.9449464879454073
27,0.44930540925497303,0.6726977940242839,47.02744932834504,12.0,1.9451399071916038
38,0.6286257652249745,0.5645143763008891,23.53398979870256,21.0,1.9456400970115433
58,0.48512243660004867,0.8986842328670793,22.998141588061088,19.0,1.9464282630015166
24,0.4355369141824622,0.6538649969479735,20.060332392671643,19.0,1.9470550602408938
1,0.527996941508295,0.11258985972904469,24.065433076797003,5.0,1.9480010815826916
18,0.658433879925835,0.10736486907517608,79.32346018302724,33.0,1.9482649071566225
51,0.872695458247645,0.5993176105263998,2.0696025527896253,27.0,1.948464789227899
96,0.5514791873360236,0.8321340195892332,64.26271609780669,22.0,1.948714017459102
75,0.7179449129765659,0.10522937200658755,41.26023424801789,25.0,1.9497681192130596
9,0.1699246997699983,0.8786230652210123,55.74130292958413,26.0,1.9502439001761185
37,0.8913244017497289,0.846026777657782,62.99381485946095,28.0,1.9524990827551987
50,0.6549320288115537,0.540678450629076,45.18538803607176,39.0,1.953441246860658
12,0.1455710240607546,0.7816475557346759,63.41409088156102,32.0,1.9544359982138346
73,0.6743564858992455,0.5303407546358926,36.2542101309162,22.0,1.9544974669169177
79,0.6053627148358468,0.8002271568667285,12.936009476069778,29.0,1.95458712442291
46,0.33196708889569704,0.8705388903314679,24.576837919609627,14.0,1.9558947155449835
76,0.399758540931079,0.39658176586981037,21.070437977763348,20.0,1.9574649706356164
15,0.5239929716941163,0.1390019573702963,29.806752642449943,48.0,1.9588179509522083
98,0.48213852677995533,0.7612461976286253,70.71405865296671,28.0,1.9614439522805796
90,0.5270857770083619,0.5214924088774338,51.35023724013411,38.0,1.9623033608049847
20,0.8247588682656566,0.5771743995765674,4.943034030685602,17.0,1.9677617196663986
64,0.6123253002931899,0.8514493254210195,17.648309601906472,18.0,1.9679860683501353
35,0.46417401636560424,0.4849734566445495,49.73303503922448,36.0,1.9739025172276143
3,0.1216721614678431,0.09470815286993255,67.63237918557736,41.0,1.9739270882728617
43,0.6773951054034015,0.8065890832315948,60.869973013070066,43.0,1.9743935781094277
2,0.36431345975989593,0.06307441001010543,19.429266571465817,40.0,1.9752412362427851
29,0.7736420731617635,0.20510065295404067,72.7532029336079,26.0,1.9756834187869183
13,0.5762336493530454,0.5393224529753146,69.23172968275648,8.0,1.985381234876256
85,0.570133558847188,0.5705583844309514,7.666547880929244,13.0,1.9938226173574556
5,0.6289773646857266,0.4335468366198156,15.61225933431341,30.0,2.0069857167081833
81,0.4976958784106814,0.03347094321199129,49.89526217837011,5.0,2.020131576879147
25,0.9564527274987868,0.8915806451354206,1.123981488935847,15.0,2.0205537686061295
4,0.18641673933138692,0.007977386878949538,54.21700838737396,30.0,2.041963009062906
32,0.3526251491527898,0.5110089170498744,9.441512797970201,13.0,2.050961138465894
53,0.7676434700286978,0.011831709784201838,51.93415002600107,31.0,2.0567720746381326
99,0.2890829952454945,0.01116952177799968,45.95244419618132,5.0,2.0596771577984243
31,0.28239288011900676,0.6124212047392907,20.219873982710087,6.0,2.1175592064456867
