,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
65,0.43482362907618666,0.009134030708226056,11.932920495138097,42.0,4.6001257118576895
31,0.3370666183309987,0.00643900572958128,12.97173500795327,34.0,4.623342981583856
63,0.419883563780541,0.00666995113854546,11.773295619352378,42.0,4.64406377153246
33,0.22942664234884347,0.009565062489373272,11.870929412383916,34.0,4.658939994281089
70,0.5467111168837495,0.00989729710032576,22.125764140829666,46.0,4.660301708381734
26,0.40263035475614467,0.018212581588349652,14.627662654838293,44.0,4.667731741584119
27,0.37585321980753217,0.024608835699900997,21.264517262640357,43.0,4.687126522575659
79,0.19472408376886713,0.035716438742567455,24.04776751330528,50.0,4.702633406228599
57,0.624493135602082,0.018043767915884946,48.492560375808054,36.0,4.706042199555482
39,0.691577900140269,0.14689742557703317,41.95092385411174,33.0,4.753766878723248
67,0.6044694739225958,0.12818545840341022,8.437258383913882,45.0,4.759964824274183
28,0.37375575256879046,0.01266983187504627,13.018649128378286,40.0,4.760178457001913
78,0.6557697696288519,0.2657397842244231,6.09919303482036,44.0,4.768727381387038
64,0.6666998262551469,0.24854741039594339,6.71898822822664,48.0,4.787526225617494
50,0.5718909439334499,0.04377325375314554,30.18215527470287,47.0,4.787599992810714
66,0.4449329603175357,0.08970411832904147,17.82983371806994,42.0,4.789437627791062
69,0.4990749756973248,0.06557942888452727,14.883597276978104,43.0,4.796895530820538
77,0.5293909354297773,0.22769317414789272,29.250628115222995,35.0,4.8038597041937
20,0.4648968069520351,0.16481264181981034,66.62491068545471,44.0,4.813390209236465
11,0.5666252106024438,0.7345655267196862,7.386223223191985,49.0,4.832625175856497
59,0.3824096423908415,0.722515056800652,15.571867134804076,11.0,4.843851824039644
6,0.4024665739305595,0.186390578031009,56.40744562653139,39.0,4.8441711067047155
75,0.42684961558688705,0.3104678068068032,11.04395168172419,40.0,4.845441289934217
18,0.2754160182499238,0.06906416000009757,48.84335517717974,31.0,4.8485733206110755
16,0.9779878297100163,0.34595925073984407,46.95272727016084,49.0,4.848927907048616
1,0.6459949784142942,0.022353976079539567,9.053143183042968,50.0,4.850890224415126
40,0.5286256280812751,0.052162356455292214,32.92088414416,38.0,4.861014765289197
45,0.1357593780193202,0.2486687957429348,5.371982709148986,32.0,4.861794716325023
29,0.11526945018142731,0.09010399051223922,20.379647847375374,37.0,4.867295273620132
72,0.5841182520278532,0.21187263002077508,31.60974387839063,49.0,4.868407046926951
74,0.35589635997392544,0.15248828113491766,13.513573658408966,42.0,4.888669252881908
41,0.44009379171174784,0.28596055556636424,4.763990637411354,26.0,4.890740591063089
10,0.6475850380901942,0.546304888471533,28.26842593897668,42.0,4.896593538380037
3,0.6038912728762312,0.7430837438493855,43.956113605023944,24.0,4.89674555448965
34,0.10986454010991126,0.22323734264831305,9.851368844809532,34.0,4.898896409925645
60,0.3055443359998264,0.5018372907221308,52.645593193923226,39.0,4.9024712755461985
38,0.9130078581060408,0.2054214290249335,23.6059823309377,21.0,4.90407533930974
71,0.40427308023252545,0.0398683353826231,19.229252796910142,32.0,4.9044206066321205
23,0.7416924084818328,0.12997373355435787,17.333923471673277,47.0,4.904801329446843
7,0.7996378865522082,0.28714602723225646,4.504368354085569,19.0,4.911991878830211
22,0.16820208850625357,0.4237214214506571,66.12261769307952,45.0,4.914853071405169
0,0.9018818886846431,0.8111019243895634,43.8997624637385,38.0,4.919165030941959
36,0.1745004689729646,0.3255730216818263,38.16793896735949,31.0,4.921944070438437
19,0.15191333170460197,0.5359004395601633,34.835050387821845,30.0,4.931185631436954
68,0.38723008766334793,0.1810488305560562,26.8216219543704,40.0,4.936258834945136
49,0.8475114357259225,0.19791207979584055,17.248967711339805,24.0,4.939222226895599
53,0.2066554362461684,0.5892124319740486,9.908667206559507,41.0,4.947731476392204
58,0.4827948663381414,0.8302027285904162,3.444910510320039,47.0,4.948937855786962
35,0.22088670925516915,0.11822014770823497,28.136740396423406,27.0,4.950613522723427
15,0.5110171206799855,0.8420231887354032,1.5728542393759835,7.0,4.951153551599575
52,0.2581254571296439,0.16908163676822233,20.610864557698413,20.0,4.954284863803735
30,0.22151653871066906,0.23981746799799986,31.00262357407052,28.0,4.9648338120956605
9,0.3355520059908771,0.352772819210112,73.58930183033458,25.0,4.977802884060993
21,0.48834220129207373,0.6728714950761702,79.08154709089743,45.0,4.982623145246462
62,0.1520039280517362,0.7656509743663512,36.8124399184457,36.0,4.983062413660645
25,0.23173496153389506,0.46150929273002406,23.811303286642563,36.0,4.983151096615266
46,0.18675289997848044,0.10172869155422819,59.02191880648434,17.0,4.985354463595048
5,0.6646726661386484,0.17619853057694648,2.402632834383972,9.0,4.985475629997024
17,0.6345598742611165,0.8802837353012,1.0286851511228094,35.0,4.989011875386325
8,0.4136249359823866,0.6321816953790532,54.75372416377139,15.0,4.997255091882766
47,0.34557140789481644,0.3122243392838654,1.0434658102793364,38.0,5.007188247287007
24,0.46589680873407435,0.27044706521783035,64.58814514850935,41.0,5.010518065594743
51,0.10079536403572056,0.68414724056176,43.80713958621543,34.0,5.010836864721115
37,0.24084680369770042,0.41228748309040314,7.192004416669984,24.0,5.012777758074651
32,0.318681157930451,0.0740676844742326,13.315381624384456,22.0,5.027371893123827
56,0.5302509796333491,0.10306390089133374,58.29106308812271,29.0,5.028652071292636
76,0.27249417842244583,0.11782146231442674,33.87019137915159,30.0,5.035574967015274
2,0.7926661862996298,0.5203522995353315,3.235615632914916,33.0,5.044479902651749
54,0.3219504065440287,0.14491953653117848,0.3627550337302434,50.0,5.051432168053192
4,0.9622023366116544,0.6193920942583083,52.06576983604612,7.0,5.063350559645574
44,0.2984361207344344,0.3867502780033494,10.40512434012791,10.0,5.063895036657776
61,0.7796750906681448,0.05125806326097186,24.219705546752447,16.0,5.065595509738223
14,0.5723875014229923,0.7933687327654013,53.68750275611876,14.0,5.08311382160044
55,0.7157199716836843,0.37382980382007375,73.42677169948534,18.0,5.083869608696068
73,0.4633619799054099,0.08170583220414702,2.662046350257558,38.0,5.10754504786698
12,0.2936349666691128,0.7964504770357641,38.5725028328645,17.0,5.1151010232625636
42,0.3571393631793707,0.4679925940214807,26.155734220802707,29.0,5.156105371150554
13,0.6098863437763733,0.8832579513075421,46.33700508092281,13.0,5.161526240076288
43,0.2738812555502318,0.573035292292577,17.447724504881887,22.0,5.177816853241543
48,0.43045489398446896,0.4929615390699316,35.480872275180374,5.0,5.201748243527906
