,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
67,0.35176475830717596,0.1858857424777734,35.33115502692926,8.0,1.8952910895011272
27,0.26068443931865537,0.4081784923913285,28.232706674707572,21.0,1.8994948737577366
83,0.5098965588504367,0.31807871755209577,31.828860115022707,24.0,1.9027994030075386
3,0.5235393864660173,0.31303456092908294,40.69091128387364,14.0,1.9075765341245912
69,0.36501493017991715,0.14392971799707321,34.58799589224496,20.0,1.9109508652633567
49,0.44567112292331673,0.2075577622161493,44.115388032166535,10.0,1.9180780027975495
81,0.23635294751031855,0.2597560440527598,42.160900422286474,20.0,1.9185307722008782
78,0.127686399287563,0.4638245984096632,26.98556615372411,13.0,1.92047985327143
54,0.9126752154079268,0.609487196635415,46.68270848332453,15.0,1.9221588461233705
37,0.2488502269450949,0.25469253163931876,34.03285551031656,12.0,1.9230177200887297
98,0.15184658287507596,0.335506394303261,36.52840917295485,26.0,1.9300225135341045
72,0.49492375553625806,0.12127418443475854,40.71071954499231,11.0,1.9343326774859015
47,0.3299050040232696,0.16820737264377597,30.104654056016734,22.0,1.9349285881310896
9,0.6802392130344662,0.3037622699414605,53.954204326753995,8.0,1.9353989590615857
28,0.28871498459795963,0.5216080425363244,26.705319397636902,21.0,1.938071113096074
41,0.9267921437280671,0.43026860350872087,31.51016842269803,28.0,1.9391884293559831
23,0.6266934875454359,0.45078305299276256,79.92871637101547,14.0,1.9396605567929983
70,0.272743669593415,0.3389972696323763,21.179167285630115,17.0,1.940328972563486
38,0.1155025679527783,0.3698833863820308,19.58748095369404,50.0,1.9419699380670332
92,0.26703008617970503,0.19156356281357223,30.95122664592214,23.0,1.9423062844040004
84,0.5583133308792272,0.3236717808462831,18.488678843596244,37.0,1.9423783830430457
42,0.8147152524938526,0.3509723907108296,23.524938306247407,17.0,1.942463957920116
21,0.5906314385518222,0.4853262924328976,69.09334304373259,12.0,1.9431191035413222
32,0.21504037884192517,0.387027446490962,46.91472245459616,31.0,1.9457295748347234
65,0.46449082062611935,0.21153006696449836,46.18245043697486,10.0,1.9491740797649573
53,0.5475134520679872,0.3514461640570361,33.80682830432599,31.0,1.9492141727208487
17,0.4525057118254202,0.3293371430174899,31.8246674187226,23.0,1.9494209241394866
73,0.3955944163720109,0.3910939031909807,32.26346583069401,7.0,1.9542719109392506
57,0.2870471077329616,0.2367723681652028,24.144391127085783,11.0,1.954315623715469
15,0.815522085412735,0.19527538314106083,44.93446725781339,33.0,1.9563848266498909
30,0.3547911106280776,0.8840413575501271,40.89870730332317,15.0,1.9587799066009777
26,0.4094777081714053,0.28312646886600984,26.81904137571473,9.0,1.9593873479217214
2,0.7154161645278309,0.3270513033580898,56.25657939861578,28.0,1.9594178796943982
0,0.3782488900637555,0.1785938950939096,43.64637064445101,24.0,1.9620569358747526
80,0.6140758795303265,0.10520557378571832,48.4483755181218,15.0,1.962891551708888
8,0.1798586498480168,0.22976434747991067,20.531254686513,35.0,1.9651092827788519
40,0.5127528780851615,0.5685347814279437,39.63065983187903,7.0,1.966490322741644
1,0.7652385726902835,0.17577319804548044,43.417888303161334,28.0,1.9668008969159763
50,0.2595120550976587,0.7729745556895412,73.23892669393331,28.0,1.9668751582831465
79,0.43292393538884477,0.5228747133117582,35.82795180392687,14.0,1.9680687248711821
52,0.6667039800371096,0.4269990757293876,49.33462610029749,21.0,1.9688861424478152
62,0.8575104886243083,0.668630166781509,29.332238893189384,14.0,1.9696349678495895
71,0.2285014768567547,0.06868351441171958,51.047535925616295,13.0,1.9704089405385605
22,0.3056751328881254,0.31965393291375577,59.61817926748976,8.0,1.9708258575800683
87,0.4614348857423579,0.15251401508317886,25.178282535009714,29.0,1.9713430028111214
