,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
37,0.4359155238521992,0.7195664046638628,57.280472607135415,36.0,5.162580051958876
65,0.5518910111991416,0.3740970839563133,61.91214402418677,49.0,5.234935564227985
64,0.5485399251735996,0.37753831356883527,61.37806082145022,50.0,5.270213187000628
75,0.3862476605534527,0.2223618290568986,52.745333501134496,49.0,5.277550242025153
38,0.22805743848807192,0.6495461731540837,72.12968497488377,48.0,5.281480229875724
45,0.5958918627270846,0.6175536668805032,56.8586669374301,42.0,5.29199903147927
74,0.8257574109882462,0.05263004160112772,60.63673137082404,47.0,5.295769818308663
26,0.3280933313585313,0.4012012541088095,58.855396859093474,44.0,5.306667869603583
56,0.500367833310366,0.48652465953946566,56.440630730634744,41.0,5.319731796594457
12,0.4705774047789225,0.7334842044128204,34.45471735364294,35.0,5.320741733727636
30,0.30928756509233807,0.4124590337126427,54.80002914659238,44.0,5.322961366493522
85,0.38290345553571536,0.45192618582357025,74.3112666467378,47.0,5.332326660154458
40,0.2380347700571374,0.6798512307176781,67.74677307405292,37.0,5.332462259851435
27,0.32766464152497776,0.4089185040807354,60.15991281045849,50.0,5.3459255550048015
16,0.5246399438457034,0.17944714012080135,48.887214489288034,46.0,5.349657424162198
49,0.5716154888980579,0.6743417838037921,70.22198657137338,40.0,5.361406168516073
73,0.4599952100139636,0.3157267576909053,57.516426323935605,39.0,5.361652503954376
67,0.6560780148531296,0.2489097991463791,62.353571039665496,46.0,5.366093364919065
58,0.44617536842976957,0.650653397660877,77.28486315051089,31.0,5.372750467622346
81,0.9984753460941401,0.5079328343385798,42.78758301980335,39.0,5.377323100008653
7,0.5824420494807403,0.7129003145115294,72.30583957472142,46.0,5.378858163076045
2,0.9076470202479335,0.5190605775357036,37.91454067318006,42.0,5.380600015051872
86,0.3387449519897343,0.1639631208973121,68.88467833915729,36.0,5.382116042582968
52,0.3563466367296819,0.7780148185857539,32.33007820952933,47.0,5.383138671954549
29,0.4384946154074645,0.584968955762985,66.03144814541868,48.0,5.389925237321228
46,0.23039969982261546,0.8028517236190367,46.995073574233864,9.0,5.390128213683329
80,0.6709172375284538,0.3815617623337545,64.82209679337252,32.0,5.391194795320018
