,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
63,0.9090063113300583,0.05400383944800168,44.57767654133132,31.0,5.001385377561058
13,0.7165629472142852,0.05288432872342565,48.890028325818484,41.0,5.057864633133541
30,0.9475423812681408,0.08009058984565988,53.68867908662191,41.0,5.06418143382658
25,0.7161382210134379,0.0827517831002546,56.23526251580712,50.0,5.0664681689314195
92,0.8298812178701914,0.07562876793960581,52.78972054203117,40.0,5.092601362640611
55,0.9877171206212751,0.8139115541764623,52.11490101117915,48.0,5.116482483880709
72,0.8122735945894417,0.075668816828774,30.622974226164995,44.0,5.117474893800974
79,0.9461637131441459,0.060954559402586,66.32326028632977,45.0,5.153332355106365
20,0.7923307271307264,0.03879244776023066,53.97536808041778,49.0,5.154054751444154
21,0.8225764238279312,0.043299437697053474,50.94477467214551,48.0,5.198342731679728
53,0.25144276677425104,0.7658814678823133,54.44455385355356,41.0,5.20174541660684
40,0.7572213875067916,0.07201114967250392,41.99518376839128,38.0,5.205656928584481
84,0.6011416499069591,0.03710007949859737,41.07487177557024,34.0,5.208640496750166
50,0.783916529929083,0.06388437219448664,41.163780686626126,33.0,5.215613207571577
80,0.8883395829860995,0.3750981442371048,28.020465743217763,49.0,5.228781229735948
88,0.6946948352628022,0.2100947941170992,75.58445763852205,37.0,5.232435092299317
24,0.9932581848198342,0.037516661386227154,44.94245441681576,41.0,5.234955820848087
82,0.8044229781519765,0.23514559651885653,63.28094129969085,32.0,5.2353883363779286
49,0.7088062403743463,0.1714519373141115,62.46701182636801,39.0,5.240273424688817
95,0.9053774287315755,0.194653245451822,67.88886583852774,46.0,5.243065031794406
18,0.6098103219345715,0.22419405216887264,38.06674874985431,33.0,5.246252820779419
47,0.45550347355315135,0.1141707225117382,69.69394144867603,43.0,5.251048762845012
94,0.4321856725243861,0.021219013684794258,38.2903192487982,24.0,5.257814514839575
71,0.9339286532901767,0.02101467484503109,35.07589897350806,25.0,5.2636129171449255
51,0.8318956273965761,0.2104743979145297,3.8126827126949863,44.0,5.276719439708393
64,0.9197572342207969,0.04509121379482603,47.25980321830594,10.0,5.281786572190887
42,0.9573428727709125,0.25953857539899494,59.68454366546166,45.0,5.282846439163346
62,0.9637136760527228,0.3879036210931887,61.52493018369379,36.0,5.288255773991923
98,0.6272621215452294,0.12945743697924258,54.047998408823,28.0,5.289063648083986
96,0.6668186333827695,0.23760248403945955,60.56922338489322,33.0,5.289173498984907
38,0.6731981923118447,0.021490739979522937,24.056169872930614,46.0,5.296753512674569
23,0.7605082866350111,0.2882670444726676,55.12117673234429,45.0,5.29920788983082
56,0.8184461369561553,0.47639059628456415,34.31632246735232,50.0,5.303194178179473
54,0.7558442087168269,0.2527897523517498,56.99478960991506,35.0,5.305458490456386
36,0.464832897393189,0.24429108714162595,42.924636409035,35.0,5.306715560703212
86,0.4859005507082081,0.5493722921242709,21.90670508031677,44.0,5.314478220422821
58,0.575603263513609,0.43462187779610667,68.3220781139287,17.0,5.31562367241918
81,0.773789706619629,0.8811643244913627,58.4160922376608,15.0,5.316751932751666
0,0.6065611117613592,0.09858205285453,50.198995147133736,38.0,5.32158325561625
2,0.43641066450976607,0.7562592153515441,72.10905347400977,9.0,5.322263907740227
46,0.5686425067941574,0.6001398185374373,26.317131438156284,47.0,5.328492875995653
74,0.8427305229088289,0.14930924132696705,49.565964542999794,42.0,5.33417044637593
69,0.7380394402605597,0.22415914019386873,42.98216329611097,31.0,5.334624694313056
31,0.9339378695913657,0.2831095213830132,48.93922311857448,40.0,5.334993516712366
27,0.8944923886590904,0.09221965446744007,59.24237364707534,39.0,5.335262462994354
22,0.8440158302285337,0.3591915795110805,79.068745769742,49.0,5.335540497222403
59,0.5167196957232864,0.11730806697257523,65.0285419619163,38.0,5.336214844185291
37,0.9959696637942215,0.1401281575190056,73.37082046522049,32.0,5.341766235815484
66,0.8841421861621082,0.1977428739562899,44.962601472076855,19.0,5.354473489625743
3,0.4862866478767719,0.19395475605842155,43.2964602456641,9.0,5.354999092230798
52,0.863992979590734,0.31967703233356837,37.10916188446356,30.0,5.356650876863991
75,0.6041672366319342,0.2893043839556749,55.884715783105015,29.0,5.35844986835337
35,0.5834951322538701,0.5264132184887834,77.68843634096814,27.0,5.3597173156497
77,0.7421352189762022,0.2638142939057149,61.1982725989018,35.0,5.362188690780354
7,0.6343650929578257,0.6886739831724963,23.470904948756097,18.0,5.362190976699567
68,0.6872953409103947,0.05197388200281276,20.30313214464178,40.0,5.3675293904457435
73,0.9069075389904668,0.32573687493353026,39.68178695679053,39.0,5.368340896118412
90,0.9681739334625049,0.16190463347068182,47.50096710762365,36.0,5.372791226492685
43,0.3026548761304246,0.18823329916676762,33.4290592379894,37.0,5.374497802448542
6,0.4239124836190975,0.6335074544303456,27.975651877106646,30.0,5.375483635453635
76,0.9978907202209873,0.09942491938117123,36.75074004696303,47.0,5.379723907248122
78,0.9783470384357519,0.18800866310211967,46.01414313101245,27.0,5.383004655236612
11,0.22245186460891703,0.21620563438069595,48.683817269262654,13.0,5.386315211223104
70,0.647351792752717,0.1235272383862966,71.71142774244687,37.0,5.388126615423413
65,0.8603247971101895,0.16545756891741295,49.4966473773586,32.0,5.392144815619512
39,0.8854652608754923,0.5843718714072123,65.53254514749128,42.0,5.3922163477527
89,0.5421857287730365,0.09859675941598571,44.14347580810701,30.0,5.397135706637425
9,0.975314083357633,0.15431405032764475,63.92580409922602,37.0,5.402786710027461
57,0.3958813482583379,0.02100639663658735,30.430263225388547,22.0,5.403366275471919
10,0.18430956769630344,0.6651137621653047,72.70476692187258,43.0,5.403775367644852
1,0.9182508281825933,0.026355744447287187,16.370751468950434,14.0,5.40495857087193
44,0.6219097877666228,0.1417716524599621,75.81308100621305,21.0,5.406354135788308
45,0.5044455779966044,0.4873165962153565,47.15493856982281,29.0,5.406755608458173
34,0.7990833398075623,0.38841977571590824,10.867773764237928,31.0,5.407142754380488
97,0.7719803752471487,0.6089765223197057,56.06056203868917,38.0,5.410945106168535
60,0.7053594867880272,0.6547321614557247,39.43914180263537,41.0,5.411830875886931
12,0.3919151713915541,0.43350621245743165,62.09650184161709,24.0,5.413784148900357
61,0.13923024702019793,0.7180996746285465,57.88459252427566,28.0,5.415923518810835
28,0.6751372349888005,0.10872612492142135,30.65629912106536,34.0,5.421113261358397
93,0.8784481493677081,0.3543918522109317,31.688783310974436,17.0,5.435786315490389
8,0.5276598012572766,0.5158029313030175,59.71063393852339,13.0,5.436307904746235
91,0.9307483179439063,0.3084060503405308,70.63059172242377,12.0,5.4378585774890755
85,0.6465050880881612,0.4070473905090317,51.321703956620844,42.0,5.438116909803821
29,0.8629759631331031,0.8995368703239934,45.82583387320868,36.0,5.44679095550982
41,0.361284962291807,0.7725195714127381,51.557733951600824,23.0,5.458432712180742
26,0.7165200698682072,0.3038002170763064,79.94347629856306,46.0,5.459922309447389
17,0.5474620741560419,0.692411900867103,67.13386305419668,28.0,5.492068533059181
19,0.11794447994998102,0.34892251194241936,69.18257597059437,15.0,5.494268127135563
67,0.7814881476972755,0.08920997176568449,53.21021644875963,34.0,5.494937329189434
48,0.6468509293254169,0.4026758201567279,15.551818535055503,26.0,5.500744543232321
33,0.9106439156394202,0.34452407237016897,33.16473246847461,25.0,5.5079156462365795
14,0.6668968988877356,0.5488519652603421,37.62272545870446,11.0,5.508438625548258
32,0.9499933986954455,0.17190343710289202,19.619817737755618,43.0,5.522756897205237
15,0.3247823104687293,0.446864660158147,39.076839029276265,19.0,5.540943487068149
16,0.5248818465551643,0.8445175482510068,7.171743392924806,13.0,5.572462004861256
87,0.7239079447785449,0.2719045303252382,13.76408507836845,8.0,5.580523475168077
4,0.545736678297828,0.22421737354357335,35.77491385372354,10.0,5.582241850293929
5,0.7376972542179641,0.1326704978220927,28.242968883306208,15.0,5.607987935737551
99,0.8003531727926051,0.18039306667237653,0.2900016994197685,43.0,5.719772904986159
83,0.8564359242755426,0.13575712127335407,24.8251187894843,21.0,5.8750373478753035
