,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
48,0.7169584590015985,0.44666829291914223,32.975374621284004,11.0,1.9573424142632172
89,0.5702841488398787,0.2315431977102405,8.136651286554002,34.0,1.9716405208371652
43,0.8518435635124929,0.061437990795593075,21.169325730729625,22.0,1.978152561505035
16,0.6389630736758272,0.3187602534650616,42.591236063582066,25.0,1.9803088399982152
24,0.8174247463214018,0.12659267550387057,28.65334587035882,19.0,1.9868542877993154
73,0.6732933736364134,0.14616870445753055,34.03966636141577,23.0,1.9883759941179189
60,0.6995977747315721,0.16916001400260616,7.704814613363007,8.0,1.988380299306942
3,0.31489852031775656,0.15693864898247908,57.298076498889515,22.0,1.9886219065479496
2,0.5654422209303371,0.5695163881489994,67.18937283736656,27.0,1.989484586378571
78,0.2876072225458465,0.5540718528429817,27.615593358533907,17.0,1.991212422809333
45,0.9632838477087109,0.8684273255334707,14.809837045269823,35.0,1.9919946198961387
10,0.714934393889618,0.556373332349476,71.3256534464507,18.0,1.9923469476814508
76,0.9188161255529613,0.46145514948794153,45.32351414089016,50.0,1.9941884238740382
98,0.45287997504682387,0.6822685941319145,5.523763177052647,29.0,1.9948918355890153
94,0.9472861231905272,0.15887931890539425,23.652232277016566,46.0,1.9979692538767382
83,0.6241167674306891,0.3465780331816397,50.084109041428995,19.0,1.9982341267170904
93,0.10622405034097793,0.10249334424948248,20.98208633833037,32.0,1.9984624672934874
26,0.9041764708800928,0.506884911683644,29.19299088792585,25.0,1.9991876873260492
66,0.6488075725531929,0.4882230873060448,51.64333575646357,24.0,2.0003760479864456
70,0.6156999673820087,0.5186805822313916,35.95804580969141,29.0,2.0040854931176235
42,0.6850808382672985,0.3535623141879216,28.296234209612148,30.0,2.0054267279726563
6,0.15229735655332666,0.13413910208084892,68.3481571555694,28.0,2.006092672877276
35,0.46283014803671774,0.6271403252549423,24.73378214647321,34.0,2.0068153433433786
87,0.80673591584442,0.4889340107175697,40.94936343860803,43.0,2.0081179594093426
21,0.48445463634462554,0.22138883154698513,57.0529278471742,23.0,2.008163797214737
47,0.18047062879888376,0.5312867118685586,21.505007442035588,16.0,2.00821256854125
95,0.4755913673739318,0.21897840857272408,14.159344690598484,35.0,2.008341861500511
38,0.5642556624901092,0.47244732236918874,36.53598130819686,13.0,2.0086011700935997
82,0.5154133679456484,0.1958267803977213,42.28842198123454,10.0,2.0106643675413975
30,0.7876944922065254,0.6688971684036423,34.14797143190418,38.0,2.010987985061489
71,0.5764884694777203,0.387923534162325,22.51542422464928,20.0,2.012005886336175
88,0.6658955139789027,0.3072113797745225,44.07724750771314,37.0,2.0120248156217464
69,0.7111884891535116,0.1956028374584905,30.88853668641637,25.0,2.012580565867382
36,0.950700139373141,0.41908129189708965,52.64818831754555,26.0,2.012797186454966
84,0.9795879165021043,0.3943778920823589,16.698798653371057,30.0,2.014845608295025
81,0.7491735786982925,0.2703824429296035,38.238969166791065,17.0,2.014911600993412
86,0.7749454514169968,0.5923483144161992,54.92928619945623,40.0,2.015596801025271
80,0.8556427498416274,0.6298591605959146,59.25246105565733,21.0,2.015620570476344
55,0.9332232469720603,0.8938987423064806,72.15161560541544,9.0,2.016256953487414
44,0.8768605034148882,0.07031987249715374,19.933766678105986,22.0,2.0166423078919244
32,0.5245140630873177,0.49884437409454024,10.421094318413935,20.0,2.0183370247816157
63,0.6111211322021649,0.5844613859084635,45.47400303588717,48.0,2.018589043733125
99,0.7395496837777709,0.07147665381062136,11.352658669423928,39.0,2.018941837056613
1,0.37482460577687116,0.45969870813551783,23.66581048883058,29.0,2.0192727439792093
13,0.6829287729165832,0.4348407406286329,17.926326232272427,15.0,2.0207475123597876
79,0.7218929121853747,0.42743075495100136,35.29488552654918,33.0,2.0224012270584217
49,0.8699429851754036,0.7423908570998241,0.28236650937062535,11.0,2.0227627995260598
72,0.8273580110540923,0.3583622536132355,26.224688274895456,36.0,2.02322653755733
4,0.4319290976438548,0.7600301270669299,20.239606989201008,21.0,2.0233497285348534
85,0.45491167122107323,0.12008511057932368,30.216242226422608,24.0,2.023427442681817
74,0.8887695735226709,0.2389005254622451,66.41177112281169,13.0,2.0235865840205878
57,0.5905298763662334,0.5477935077418671,18.12315540382825,27.0,2.024238875143965
19,0.10176414491851006,0.3323257471655761,37.1797402898433,45.0,2.0248919357411763
31,0.5935198737673792,0.2596365163200943,25.469225114291607,14.0,2.0250304770892167
17,0.6124534418269125,0.288791133749647,32.080440249943386,36.0,2.02511950725603
20,0.33489383986230553,0.05546125371096974,47.13024658646418,23.0,2.025571974040836
92,0.564641474161283,0.08272205674295749,2.96690696845973,42.0,2.0257056575187575
90,0.4121126961078218,0.054391507248151005,8.203611666106028,38.0,2.027070361661119
54,0.9993747293503487,0.6951768749103435,23.537730239840396,21.0,2.027147534824765
29,0.6360986133465708,0.21079153996432543,44.55511508311416,18.0,2.0288352913966006
61,0.4258819550082379,0.28816414786155475,13.068885055499507,22.0,2.029020752665759
64,0.37672867128399073,0.7775576001314074,26.017367411923782,19.0,2.0298570329042214
39,0.6386042452768695,0.1488201271556555,62.153028133666254,41.0,2.034556512222253
33,0.8961900150106086,0.17825679040769826,15.081193309362286,25.0,2.0360547070949995
59,0.6588305123755235,0.3751921835417187,39.45726381836095,30.0,2.037639897818882
12,0.7286702106866366,0.18149687036768072,50.09815945172941,44.0,2.0377738421588294
18,0.2435687207089622,0.7067704574508116,76.02945865124694,45.0,2.0393498027603703
25,0.8424238875977271,0.046439298611591004,9.971215930291901,18.0,2.0393637901081725
5,0.97367371825268,0.7822918666815466,76.05728488965298,30.0,2.0413467864288655
52,0.754159265708646,0.4055953479889857,3.1366103122871714,17.0,2.042404341986688
34,0.7787814087196436,0.3295941382962565,42.05281349899836,31.0,2.043068226637286
67,0.7554010856212855,0.3076779074492889,55.01337702896723,32.0,2.0438441202591906
62,0.8498765838724035,0.4381935386195918,61.234005868104504,15.0,2.044102978793265
23,0.33048676363756113,0.25662703443663626,57.81897360926426,33.0,2.04433631766224
28,0.9267971833897756,0.36857030034702876,29.689047178737994,32.0,2.044875987399555
91,0.3384491911072536,0.13369124737429328,11.852116093139212,34.0,2.0462824292149926
65,0.5433469134275057,0.24737486636318795,31.864644128424626,28.0,2.0466260794830333
75,0.7890433352230533,0.0874225731017586,48.60128860127909,41.0,2.051074385014284
41,0.7342879734639242,0.2180756711898879,52.742345597398554,16.0,2.052135021209105
37,0.40085638133789125,0.1039940362705842,5.678312128116822,20.0,2.0523370252803064
7,0.43113026586599035,0.32991956685315377,57.18087237824763,15.0,2.0528926972905266
14,0.6766883218788999,0.8252580852910187,20.7916545546258,12.0,2.054803559843509
15,0.8313381192636733,0.5735333301972927,47.25864918988774,37.0,2.0552155122671563
56,0.5010874372958831,0.6388916708469273,48.06213609199608,24.0,2.0588578507018447
97,0.5869720597674105,0.24014119859790528,1.4610212021180136,31.0,2.0588717162831918
0,0.21948295740673646,0.38620012518398605,4.35022913840181,41.0,2.0606842577911397
