,alpha,colsample_bytree,gamma,lambda,max_depth,min_child_weight,subsample,loss
65,39.990251902242804,0.9672777508831291,65.0277992546506,48.18422673288998,2.0,32.39543222627768,0.8041884185579251,6.166055782053876
96,5.08674622694425,0.7262074699155104,60.42589666938916,21.6181061311581,2.0,100.19442339664467,0.9869930869216622,6.202289598027891
67,44.50251980510724,0.8730823248113737,56.25333175279491,2.4163329799486846,2.0,118.7336296208249,0.9170066692624395,6.228010395524978
72,42.588240860068254,0.9374151535073953,57.05139440666609,5.544461844080647,2.0,71.45575283658737,0.9164354942712827,6.231834928489891
33,41.846648965731106,0.9297933673844819,78.08327539320518,27.316767586518864,2.0,118.64078577568522,0.990491732272802,6.246612962277646
29,36.00760908687324,0.9843235125191774,93.10796135745292,13.263240683522715,2.0,119.01978474235831,0.8890621765698493,6.247059278464554
94,41.749390341098696,0.9328062131300726,46.015339039391165,9.669078217792972,2.0,74.37848790563284,0.9561559688453447,6.247661667097291
69,44.17030463878718,0.9069484152169625,50.40879990550144,44.36926794986741,2.0,58.82626569358369,0.9071067882076129,6.2626579343966275
60,39.3092811089283,0.9682918485325496,65.1492498919502,47.47582463086734,2.0,30.09489524208685,0.795447630427492,6.267647557814854
92,36.83616654051962,0.6844237748391843,41.912986783857924,48.20731622967211,2.0,40.68367474819597,0.9136119194026937,6.273334633789221
91,44.395989090461775,0.896162015350874,76.15884693605881,19.148413927565436,4.0,26.458030445415712,0.7781908093032441,6.277321781018865
34,35.13752896996648,0.7930630523093172,78.40789468368996,21.342903698227214,2.0,138.0473174448412,0.8214978073117787,6.289336228533869
41,36.69216347665244,0.9956988202712874,59.60161576415493,30.743859145244638,2.0,16.22212078783864,0.885931562025203,6.29306682565952
97,1.1792217645801197,0.7260689674036453,81.80453943477889,40.89978910676521,2.0,113.42571455506553,0.9749114832230598,6.2970847857993215
76,39.593527545886715,0.8158568633451909,57.389306738776426,2.071283293678541,2.0,45.25368284232822,0.7539275735832971,6.300890610054024
32,47.919207643413706,0.9469733737526965,86.72721992959833,27.351017838094428,2.0,11.577357829794844,0.9967707625476913,6.3043209185058275
85,28.898205512978034,0.9542528961967054,49.0747756190022,12.150446152200523,2.0,14.36643934614983,0.941331898276971,6.309137710330484
68,48.57690167864549,0.8740505544082081,55.82515128924652,42.30903707527929,2.0,38.386828570436144,0.8387173632928683,6.3191314078812075
37,31.041117977687293,0.9536306378858255,99.3963571676823,15.250277558042962,2.0,148.13590421886727,0.8849997666130099,6.321042081254886
42,31.769267257524685,0.6209278326371693,73.72629885937509,25.109124988705403,2.0,6.141954187802842,0.9988426818376899,6.325996815535829
39,25.820633560251782,0.5719944933709885,99.58085060644713,34.22314177809481,2.0,43.57256321938956,0.8399104285931173,6.326233647104546
66,35.616316922267465,0.9271157859573691,62.20028298942472,47.95654230773084,2.0,80.0628910260282,0.8149564922337736,6.341081516220848
87,45.317581840535574,0.641399725694457,57.37159175511066,5.387347961551741,2.0,19.459114075334934,0.8807415838084055,6.3419987804471285
40,44.954239086694145,0.7998836833401087,80.0864034500133,21.094835523441596,2.0,90.58828033307522,0.7537485074799483,6.345627444124591
70,46.17672448657359,0.9991972703300525,68.27681383040158,38.158500598691205,2.0,145.21043057110813,0.8680657258607529,6.3460040464432055
62,16.319040905352175,0.8258375407547316,36.82821063247829,13.639962136254594,2.0,22.026312834553828,0.9435068613104446,6.347858025610569
83,31.658996576679634,0.532201275402674,61.81598651559837,9.777026294173874,2.0,118.93668823142555,0.9093904451063117,6.353708353080667
36,36.03478436013587,0.7882709891417707,78.67236695238662,27.76031015324093,2.0,68.06853433539581,0.9652658208690308,6.3597856221653535
38,42.38491944974164,0.6931317332568541,92.22944399645291,41.23653862258009,2.0,17.44276452046955,0.8144550341600458,6.36925065658413
80,36.694531639884836,0.8797126884862576,66.61670094419317,7.031702656829859,2.0,10.219100222845258,0.9727254977437406,6.369575379683847
28,49.41446309347284,0.993930671586759,88.45214809375025,12.633421784640376,2.0,1.356432877877681,0.9231075112968632,6.38052403840838
75,48.64813773309533,0.723357892701735,34.992414404597355,2.6316301238442095,2.0,8.654093790278367,0.9238990083164809,6.382651048475928
98,3.5038177615723387,0.5899391684126207,33.894375926903415,36.28430534731996,3.0,51.5758074701048,0.5849485017418571,6.3960632556352
30,45.300097957803374,0.9988389554765631,96.2053979473469,14.460337829858197,2.0,10.754424513788976,0.9249258120513932,6.3987836982606545
