,alpha,colsample_bytree,gamma,lambda,max_depth,min_child_weight,subsample,loss
95,18.870647484265614,0.05126236290017195,1.1318744401151335,27.151001843814846,2.0,4.47406809164942,0.43193413669728364,5.747675428228491
47,21.984688782800376,0.051286310334595485,8.534505236452713,49.83180305189653,2.0,8.894961914067315,0.5251808087008526,5.783911815964279
53,17.397496823870952,0.05159085562752977,12.480409187466556,46.45818502772113,2.0,1.8232775602279254,0.5869567014398418,5.807759276867883
46,37.871217970636685,0.053073273258553454,14.743083958861511,49.879962207994545,2.0,26.413004343067932,0.6655664929428228,5.818694533085174
73,13.250789982406985,0.07971121726041192,34.8311418436118,41.047078128626694,2.0,16.844974914890884,0.5493856799688411,5.828849672781467
45,37.49614800025818,0.061010089098386205,42.142224455659495,18.338444563184797,2.0,34.973072966407486,0.7027635630526572,5.880754391411985
65,17.457612701417332,0.06767183215381563,14.433822994793653,47.30964928963301,2.0,21.169447351807104,0.6120096185807743,5.8836304307252
23,42.646354308575326,0.0513216968823073,48.29441271567818,27.784018540581705,4.0,124.19110466186699,0.8425446326663006,5.904084304759
71,25.636621127923494,0.05043392184786535,28.007036709351226,35.44213195067324,2.0,3.712198202391231,0.6819512877652065,5.925176199270998
66,31.067105060551192,0.05235888758495502,18.39618865214323,39.932228017929326,2.0,2.9637426968452627,0.6544965688163904,5.960914856346282
16,43.92490299316453,0.44437837711980405,48.83028459392583,17.963364646779922,4.0,140.74363212196357,0.7337310571600674,6.029104431863663
63,4.2615149862261745,0.09487222255724542,20.34634026824712,45.71882470739969,2.0,0.34882536893354893,0.5667717729984176,6.031665935562874
72,14.884427412210012,0.14673551544531072,13.501602580625764,44.938673366992404,2.0,24.07131645213665,0.7515959754353927,6.093368846609423
68,22.10873276555794,0.11103655225608586,11.677131210705458,38.165651716858015,2.0,9.196229725729992,0.5346071586660744,6.10503533729452
49,18.889289533941486,0.09977608014952813,16.471451865601196,46.39963398197929,2.0,7.892323363629068,0.533335708831779,6.145991509282421
33,32.48210001678895,0.13235697129624358,90.4843564241744,17.156224889157194,4.0,57.38805379189765,0.8038860626649094,6.163765874982915
81,47.7160746251693,0.1646445609278563,25.2339348622019,23.04828153905739,3.0,31.343371859935502,0.395600553031457,6.180941182453008
11,37.820593693109565,0.06212043772759031,61.6745859400193,29.610049049005788,3.0,0.028579424110810058,0.5159055994416971,6.18338701105177
74,17.881728486434127,0.11568891664640642,1.0910581121571425,46.85060230626395,3.0,45.981185759935144,0.6098442165323507,6.192673731412126
90,22.929066424480226,0.15447549747571643,30.12632486546716,1.2456914138939368,2.0,2.4687853247660203,0.5976269477070204,6.192714624762148
35,37.94954292184279,0.2785087451050774,44.48769831810596,22.05649409058494,4.0,87.88890675036254,0.7243368646441903,6.194252726436397
70,28.57551740094307,0.30236566111393115,2.855235107443182,49.94993628904613,2.0,57.91807985364894,0.7086741476956463,6.2021249903917575
32,35.93578742020226,0.34777481926140463,52.39343744836691,9.580454995837249,4.0,4.928816260853558,0.9986830794316033,6.207596655142278
3,41.82985912821192,0.09376429048274086,11.654787119724473,35.12616792868204,2.0,9.327451639219673,0.7294932485377217,6.2132817888466345
51,12.567690265621977,0.15980725220075803,16.161395811714026,49.14003195281417,2.0,22.52709336661742,0.4173108667589782,6.213448996245958
82,29.61266735712511,0.12543469441951285,8.012977989700438,47.68300769977132,2.0,0.03681595467455461,0.6203834957181918,6.225085928208554
69,33.914721573525725,0.17375466325492922,22.60863077914819,49.453626544607204,2.0,6.11764353751175,0.5832688892414505,6.230354515638828
91,1.4231257452493047,0.23712773792895472,36.499053069933495,28.555990093085626,2.0,3.593859643345786,0.5224329613668846,6.2350081901340175
61,15.663349932825074,0.14422589316832973,2.9930185386190606,32.07534375831784,2.0,0.0979881123788764,0.37733212092295,6.236417217621411
84,8.588923611687477,0.3611382403805959,98.39197454183679,34.84015230690424,2.0,107.27773097256355,0.7793310243301653,6.242477763963198
28,30.97046911543756,0.13433860901001118,29.13079416787037,9.407772728638113,4.0,129.2477883936935,0.7968836655074526,6.250437894591918
76,19.982347586637058,0.2527428000320929,39.756293377947515,33.007734759363714,2.0,1.1509091749897107,0.5144329419075864,6.257537499815496
89,24.666557836353867,0.1851512958548371,41.84050476134688,40.39901924617411,2.0,40.655731885588466,0.5477261108984255,6.290087710070904
25,45.11829814960653,0.7544691402350143,46.374726665718384,28.424669956033114,4.0,31.183260937807486,0.9998388755608163,6.2920364751979445
86,37.06797517023908,0.7164517786666147,14.835963009749008,45.313677370615146,2.0,26.933974288295627,0.7425509715621074,6.2955334260665206
54,9.309859485448818,0.08829092074077635,19.596675157679208,41.49212706007983,2.0,1.7802213766023247,0.35029227694441284,6.304571208014948
85,21.136348218730358,0.5242791521621889,20.29634190406648,13.471473244638062,3.0,69.77206337977783,0.8211011386044721,6.310609968889396
30,30.203522530748504,0.47246886750652467,1.9015903695015268,30.469940090216525,4.0,129.31719987155057,0.9497860716627863,6.32536384942757
