,alpha,colsample_bytree,gamma,lambda,max_depth,min_child_weight,subsample,loss
44,32.91877931677207,0.05027575792215815,31.0967081434412,11.698222577519479,4.0,14.249630562296574,0.9085268841431293,5.050378936252039
90,12.032887774297912,0.05216100958046064,62.621389636880366,39.42624172479732,4.0,0.1150151127343683,0.7073632009198596,5.105182750555701
74,13.39910432435547,0.0502814083108814,28.34293026453007,41.75021056344508,4.0,0.10408063077937427,0.3287259902899191,5.107987366476286
65,16.498825732519457,0.05493999311606485,9.379585099700083,47.704025722525635,4.0,0.6833347642431515,0.5595900886986185,5.217347585508327
67,6.031520830251845,0.05509901286836305,8.984828974016523,49.23532728665473,4.0,0.18027840574425932,0.621620480943286,5.219810815306048
63,16.67035624957304,0.050593849911440156,8.902793391839282,40.75314471584766,4.0,1.5807381612268916,0.6229895704399546,5.264256385051192
27,27.314833332550222,0.054720624231823736,19.038287584619496,0.4394241992246748,4.0,1.9273394741407321,0.8176102884406622,5.321332847615794
96,39.849260598663975,0.07508499097709911,78.99869050847015,28.052110847608347,4.0,0.36194192329119984,0.824720398598049,5.401653436588411
46,33.49334349927075,0.10488409742997507,30.74633078799611,11.207665763282106,4.0,143.13765923283708,0.6807847985637842,5.424979787419038
33,21.445367470585953,0.06005140341327285,34.54682354299803,2.8562191331701143,4.0,7.322443101814102,0.954484711307418,5.428423614678994
70,6.376975984590723,0.07478720928337101,22.505758429240842,48.95917274169623,4.0,0.04987199223742153,0.587150392790993,5.466385222609138
68,4.997512382902222,0.09388560088460676,11.665446897779113,47.63203716175008,4.0,0.02556523990864928,0.5075838666935696,5.4811300107560115
22,24.991792665176195,0.06109135718863789,25.065478171139667,20.967182478937573,4.0,0.2572545705074126,0.7408242539240862,5.51257697871535
1,11.126638618481772,0.0681540473629566,32.31638580422941,15.141151828590804,3.0,0.13750940439224138,0.6977685792728205,5.542139500070732
21,26.058550540648653,0.07594831650964307,24.89800796676235,20.528967737517252,4.0,0.2476007055890663,0.7400273648860475,5.564305162190192
14,43.803473677138875,0.061754681910850456,47.88330540485837,11.217067891963167,4.0,0.12559680639911677,0.3104340502207378,5.572789806223199
80,13.105684807806643,0.08281225520970184,50.65319986427538,42.129129656876806,4.0,3.817500825281509,0.4468867506787444,5.623954970771079
20,49.29928120789002,0.09794009719551958,28.78849979877984,15.389403892131341,4.0,0.01945304067313267,0.5750473935158271,5.7053088601888104
36,15.99764062449905,0.11966674915467146,83.47279948529422,12.672813543666479,4.0,40.396433180051865,0.9179279033648363,5.7213569271547104
56,37.088937790683715,0.1534616449932183,38.757496576345844,14.170792517759303,4.0,11.370816952067731,0.9748363401633235,5.8214898414766525
55,30.53482665604719,0.09033252589907409,62.546379395047,31.540037464489792,3.0,2.0474831812258376,0.8087854957819249,5.829190356811371
95,30.215318387211557,0.17326951756431058,64.89373558616454,45.94830633690485,2.0,15.83984179971476,0.7284998155469492,5.844913076089872
49,40.19015643435938,0.3325789147526129,48.70844109438757,22.5408121911467,3.0,33.72853411323267,0.9240851498752678,5.950127214029227
6,8.933913399542687,0.8467522323353357,75.59668339934,45.12434104518485,2.0,139.4005173614018,0.9387619103701541,5.9551273886151375
45,42.50183915517553,0.25224387495146844,58.722002110970976,12.703043549145852,3.0,65.66858821712196,0.9080246006444868,5.985382945119642
25,23.749513579248728,0.20795839050657222,37.065345819113006,9.24424633852524,2.0,0.061472219492943354,0.5889848506257362,6.0321470021134775
35,21.302912112137136,0.2537898452445639,97.16022356842342,3.7405121556315066,4.0,100.7942744869711,0.9671170197514362,6.0360508903855195
19,10.136287458463372,0.7666065722998032,39.81523807223004,29.516238040308384,2.0,16.16200467176361,0.3841158887394972,6.071446193794572
60,27.808188951671056,0.19973769358187898,16.772088947234778,12.84036180320887,4.0,20.77545234381281,0.7198647614979652,6.09512582519766
0,49.987227664330625,0.41304846377682947,96.52929087189256,8.778337868389519,3.0,6.2734032772947375,0.9959836563582429,6.095903849251354
13,19.676396108518738,0.8294656532027855,71.62897862847409,16.665925640360495,3.0,24.489715285108616,0.5232449254684579,6.1035565506378875
2,38.658586661766584,0.5365205581123313,1.0424801421486682,5.315690034330584,2.0,6.198170958049604,0.6783046851664316,6.119327103280841
61,23.856361694427562,0.23741448180944708,57.40819724540588,15.939621139069878,3.0,29.474680165177507,0.9332598685554019,6.123306084008711
98,13.092605857358123,0.29030026051101293,73.4843042710861,33.81001980401843,3.0,78.38288349467808,0.7980485840434569,6.136177525918847
78,9.52960257426718,0.13544508468980668,45.9458627795663,36.73891686893003,4.0,0.3200307301326801,0.3023152155200608,6.204424249127009
89,28.73971140542196,0.13210097443842678,30.018755838283266,29.713162308288787,4.0,2.656005324516336,0.5986757303751861,6.212686780504716
51,27.98792651420333,0.5333156240536963,44.97556342846081,26.305043569749905,4.0,12.71164465395062,0.48372598675018186,6.220027239360102
83,22.060944053796636,0.10888585320549374,35.78016012071446,35.456744951140735,4.0,0.720960580011631,0.4082340324589049,6.237220212994278
30,46.47955716408333,0.6169300322827306,3.6109143932024494,40.23864111385482,4.0,61.30382564641155,0.8470734153447681,6.239444156984817
37,13.081694995908034,0.18851805815138173,53.79899430752469,2.3349702102923846,3.0,8.470412844945978,0.8758924499213507,6.2475358134281285
47,49.8085965569818,0.40126333153449945,7.213570424370509,14.85048157929945,2.0,18.755801312823717,0.7706144938354299,6.248825967280556
