,bagging_fraction,feature_fraction,lambda_l1,num_leaves,loss
37,0.2450510744481462,0.13635085634460103,28.298413042377064,13.0,1.6126300696302096
59,0.20101264161444626,0.08245288998752781,23.010759142500024,16.0,1.6149313949321127
68,0.14489379726475557,0.07406358376384456,28.342486672786535,14.0,1.6163605168975779
71,0.34568033080994853,0.06404501823099967,28.545032843153486,11.0,1.629146356893333
99,0.38219979792445047,0.09488476131136617,16.95487308462068,26.0,1.6326510821345916
72,0.28985948883364576,0.12028403528968931,13.738292618914825,16.0,1.6339634173826267
57,0.15199858496785623,0.08525682780086924,25.952278832369,23.0,1.6405658757327846
12,0.7865678605058157,0.11130795764322948,26.13387301576943,46.0,1.641125071483558
1,0.29589544348069247,0.07630604347440158,21.121442565525573,19.0,1.6422356961884492
89,0.1845940249813594,0.07041104548640952,31.398568404830137,14.0,1.6440967429954976
69,0.10823066985271612,0.2823300531695775,1.8468038703893725,13.0,1.6449941832750883
40,0.6870172903858222,0.14426702086803897,30.044043959198593,14.0,1.6455892416655826
70,0.24411017607839874,0.17763149663502503,20.75289532732206,15.0,1.6470183144326789
28,0.27151080382582954,0.32877786029531453,0.5815007140523711,8.0,1.647414957053199
87,0.2128499463694174,0.38883374567018014,2.869242030203594,19.0,1.6486990805956612
80,0.240359063616422,0.09979048158565508,39.37090049353606,18.0,1.6508247470052604
51,0.7939417527543141,0.3793588035585471,18.7745157161123,42.0,1.6542862109774366
81,0.10050174556473743,0.7184907569319408,43.16128072909039,16.0,1.6550148064154968
36,0.5243459073517706,0.2436962547451838,14.876433610361559,28.0,1.6572261782666744
63,0.3078137038194894,0.1341293518779613,42.715010503310445,9.0,1.6574125695721078
74,0.22696513058087497,0.15213759824445552,16.607291986596532,13.0,1.6574850866311093
93,0.16195474670069082,0.020112442900331096,45.40059095836513,11.0,1.659061760581824
26,0.639245954566886,0.24391029623696048,24.79475961059058,33.0,1.65963049174886
86,0.533177994457803,0.12816386233226706,24.137091228895848,25.0,1.661933658411232
64,0.34426461022493204,0.21685342379576436,28.82128033718447,17.0,1.6622716118527843
